gameid,date,type,teamid,team,home,away,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,win,season,game_id
22000894,2021-04-22,regular,1610612755,PHI,MIL,PHI,48,0.4537037037037037,46,91,0.5645933014354068,12,27,0.47973856209150334,13,18,72.2,0.24137931034482757,0.2272727272727273,33,0.45238095238095233,9.0,0.3181818181818182,0.15000000000000002,17,-7.0,0,2021,2021-04-22_MIL_PHI
22000893,2021-04-22,regular,1610612753,ORL,ORL,NOP,48,0.2962962962962963,36,98,0.23444976076555035,13,36,0.3712418300653595,15,19,78.9,0.4482758620689655,0.25,40,0.11904761904761907,6.0,0.2727272727272727,0.30000000000000004,18,-35.0,0,2021,2021-04-22_ORL_NOP
22000893,2021-04-22,regular,1610612740,NOP,ORL,NOP,48,0.6203703703703705,50,90,0.6866028708133971,12,28,0.4601307189542484,23,26,88.5,0.41379310344827586,0.6818181818181818,58,0.6190476190476191,15.0,0.09090909090909091,0.15000000000000002,16,35.0,1,2021,2021-04-22_ORL_NOP
22000895,2021-04-22,regular,1610612759,SAS,SAS,DET,48,0.35185185185185186,37,80,0.46411483253588504,11,24,0.4980392156862745,21,27,77.8,0.3793103448275862,0.36363636363636365,43,0.47619047619047616,10.0,0.5454545454545454,0.35000000000000003,19,15.0,1,2021,2021-04-22_SAS_DET
22000895,2021-04-22,regular,1610612765,DET,SAS,DET,48,0.21296296296296302,35,77,0.4449760765550239,8,22,0.37516339869281046,13,22,59.1,0.3103448275862069,0.40909090909090906,43,0.16666666666666663,18.0,0.09090909090909091,0.25,22,-15.0,0,2021,2021-04-22_SAS_DET
22000898,2021-04-23,regular,1610612737,ATL,ATL,MIA,48,0.462962962962963,43,80,0.6435406698564592,15,35,0.4601307189542484,17,19,89.5,0.27586206896551724,0.31818181818181823,38,0.38095238095238093,14.0,0.5454545454545454,0.1,17,15.0,1,2021,2021-04-23_ATL_MIA
22000898,2021-04-23,regular,1610612748,MIA,ATL,MIA,48,0.32407407407407407,38,79,0.507177033492823,13,37,0.35816993464052294,14,16,87.5,0.20689655172413793,0.18181818181818177,30,0.38095238095238093,13.0,0.4545454545454546,0.25,18,-15.0,0,2021,2021-04-23_ATL_MIA
22000899,2021-04-23,regular,1610612751,BKN,BKN,BOS,48,0.37962962962962976,37,86,0.3851674641148326,11,32,0.34901960784313724,24,28,85.7,0.20689655172413793,0.5681818181818182,47,0.4285714285714286,11.0,0.5454545454545454,0.35000000000000003,19,5.0,1,2021,2021-04-23_BKN_BOS
22000899,2021-04-23,regular,1610612738,BOS,BKN,BOS,48,0.33333333333333337,38,94,0.32296650717703346,17,42,0.42875816993464055,11,16,68.8,0.5172413793103449,0.5227272727272727,54,0.30952380952380953,19.0,0.2727272727272727,0.30000000000000004,20,-5.0,0,2021,2021-04-23_BKN_BOS
22000900,2021-04-23,regular,1610612766,CHA,CHA,CLE,48,0.37037037037037046,40,94,0.37559808612440193,14,40,0.3568627450980393,14,18,77.8,0.5172413793103449,0.15909090909090906,38,0.4285714285714286,5.0,0.3181818181818182,0.05,16,6.0,1,2021,2021-04-23_CHA_CLE
22000900,2021-04-23,regular,1610612739,CLE,CHA,CLE,48,0.3148148148148149,41,80,0.5837320574162679,10,30,0.3346405228758169,10,14,71.4,0.3793103448275862,0.4545454545454546,47,0.45238095238095233,17.0,0.18181818181818182,0.05,20,-6.0,0,2021,2021-04-23_CHA_CLE
22000903,2021-04-23,regular,1610612744,GSW,GSW,DEN,48,0.462962962962963,45,84,0.638755980861244,15,39,0.40261437908496733,13,18,72.2,0.24137931034482757,0.6590909090909091,52,0.7619047619047619,15.0,0.36363636363636365,0.2,15,21.0,1,2021,2021-04-23_GSW_DEN
22000903,2021-04-23,regular,1610612743,DEN,GSW,DEN,48,0.2685185185185186,34,88,0.27990430622009577,13,46,0.26928104575163403,16,20,80.0,0.20689655172413793,0.31818181818181823,36,0.4285714285714286,9.0,0.4090909090909091,0.35000000000000003,14,-21.0,0,2021,2021-04-23_GSW_DEN
22000901,2021-04-23,regular,1610612745,HOU,HOU,LAC,48,0.33333333333333337,36,89,0.32296650717703346,13,42,0.30457516339869284,19,22,86.4,0.3103448275862069,0.5,47,0.38095238095238093,14.0,0.3181818181818182,0.25,19,-5.0,0,2021,2021-04-23_HOU_LAC
22000901,2021-04-23,regular,1610612746,LAC,HOU,LAC,48,0.37962962962962976,39,97,0.31818181818181823,12,34,0.36078431372549014,19,23,82.6,0.48275862068965514,0.6363636363636364,58,0.33333333333333326,14.0,0.36363636363636365,0.15000000000000002,19,5.0,1,2021,2021-04-23_HOU_LAC
22000902,2021-04-23,regular,1610612760,OKC,OKC,WAS,48,0.37962962962962976,39,93,0.3588516746411483,10,33,0.29542483660130725,21,25,84.0,0.48275862068965514,0.2272727272727273,40,0.23809523809523808,17.0,0.5454545454545454,0.35000000000000003,17,-20.0,0,2021,2021-04-23_OKC_WAS
22000902,2021-04-23,regular,1610612764,WAS,OKC,WAS,48,0.5648148148148149,48,93,0.5909090909090908,18,32,0.6352941176470588,15,16,93.8,0.41379310344827586,0.5,50,0.40476190476190477,20.0,0.3181818181818182,0.35000000000000003,23,20.0,1,2021,2021-04-23_OKC_WAS
22000225,2021-04-23,regular,1610612757,POR,POR,MEM,48,0.5555555555555556,46,96,0.5023923444976075,14,35,0.4222222222222223,22,27,81.5,0.48275862068965514,0.4545454545454546,50,0.47619047619047616,12.0,0.2727272727272727,0.15000000000000002,20,-2.0,0,2021,2021-04-23_POR_MEM
22000225,2021-04-23,regular,1610612763,MEM,POR,MEM,48,0.5740740740740742,52,98,0.6267942583732058,9,30,0.2915032679738562,17,22,77.3,0.27586206896551724,0.34090909090909094,39,0.5952380952380952,9.0,0.3181818181818182,0.25,21,2.0,1,2021,2021-04-23_POR_MEM
22000908,2021-04-24,regular,1610612742,DAL,DAL,LAL,48,0.37037037037037046,38,78,0.5215311004784688,13,30,0.465359477124183,19,25,76.0,0.3448275862068966,0.5681818181818182,51,0.4285714285714286,18.0,0.13636363636363635,0.1,17,15.0,1,2021,2021-04-24_DAL_LAL
22000908,2021-04-24,regular,1610612747,LAL,DAL,LAL,48,0.2314814814814815,33,86,0.2751196172248803,12,45,0.2483660130718954,15,19,78.9,0.20689655172413793,0.31818181818181823,36,0.33333333333333326,9.0,0.5,0.2,22,-15.0,0,2021,2021-04-24_DAL_LAL
22000910,2021-04-24,regular,1610612743,DEN,DEN,HOU,48,0.5648148148148149,50,84,0.7799043062200957,16,37,0.4640522875816995,13,16,81.3,0.034482758620689655,0.4318181818181819,36,0.6666666666666666,15.0,0.36363636363636365,0.4,22,13.0,1,2021,2021-04-24_DEN_HOU
22000910,2021-04-24,regular,1610612745,HOU,DEN,HOU,48,0.4444444444444444,41,82,0.5526315789473684,15,40,0.3895424836601308,19,28,67.9,0.20689655172413793,0.2954545454545454,35,0.45238095238095233,16.0,0.4545454545454546,0.05,16,-13.0,0,2021,2021-04-24_DEN_HOU
22000906,2021-04-24,regular,1610612754,IND,IND,DET,48,0.4351851851851851,40,96,0.3540669856459331,10,32,0.3084967320261438,25,35,71.4,0.3103448275862069,0.31818181818181823,39,0.47619047619047616,5.0,0.4545454545454546,0.45,21,6.0,1,2021,2021-04-24_IND_DET
22000906,2021-04-24,regular,1610612765,DET,IND,DET,48,0.37962962962962976,39,96,0.3277511961722488,10,34,0.28366013071895424,21,26,80.8,0.5172413793103449,0.7045454545454545,62,0.4285714285714286,18.0,0.13636363636363635,0.35000000000000003,25,-6.0,0,2021,2021-04-24_IND_DET
22000907,2021-04-24,regular,1610612748,MIA,MIA,CHI,48,0.35185185185185186,36,80,0.4330143540669855,14,37,0.39346405228758163,20,24,83.3,0.20689655172413793,0.34090909090909094,37,0.33333333333333326,13.0,0.5,0.1,12,5.0,1,2021,2021-04-24_MIA_CHI
22000907,2021-04-24,regular,1610612741,CHI,MIA,CHI,48,0.3055555555555556,38,79,0.507177033492823,13,38,0.34640522875817004,12,13,92.3,0.20689655172413793,0.4545454545454546,42,0.47619047619047616,18.0,0.3181818181818182,0.1,20,-5.0,0,2021,2021-04-24_MIA_CHI
22000905,2021-04-24,regular,1610612749,MIL,MIL,PHI,48,0.5925925925925926,49,95,0.5909090909090908,18,40,0.4875816993464053,16,24,66.7,0.5517241379310345,0.5227272727272727,55,0.5952380952380952,16.0,0.4545454545454546,0.2,28,38.0,1,2021,2021-04-24_MIL_PHI
22000905,2021-04-24,regular,1610612755,PHI,MIL,PHI,48,0.2407407407407408,31,82,0.2607655502392344,7,31,0.19477124183006536,25,34,73.5,0.3448275862068966,0.34090909090909094,41,0.16666666666666663,17.0,0.5,0.2,20,-38.0,0,2021,2021-04-24_MIL_PHI
22000264,2021-04-24,regular,1610612740,NOP,NOP,SAS,48,0.37037037037037046,41,87,0.4832535885167464,9,22,0.4339869281045752,17,32,53.1,0.3448275862068966,0.5,48,0.2857142857142857,20.0,0.5454545454545454,0.05,24,-2.0,0,2021,2021-04-24_NOP_SAS
22000264,2021-04-24,regular,1610612759,SAS,NOP,SAS,48,0.38888888888888884,37,85,0.3971291866028708,9,31,0.2784313725490196,27,32,84.4,0.3103448275862069,0.4772727272727273,46,0.33333333333333326,17.0,0.4090909090909091,0.4,23,2.0,1,2021,2021-04-24_NOP_SAS
22000904,2021-04-24,regular,1610612752,NYK,NYK,TOR,48,0.4814814814814816,42,75,0.6961722488038278,16,31,0.5738562091503269,20,24,83.3,0.1724137931034483,0.5227272727272727,44,0.2857142857142857,15.0,0.18181818181818182,0.2,17,17.0,1,2021,2021-04-24_NYK_TOR
22000904,2021-04-24,regular,1610612761,TOR,NYK,TOR,48,0.32407407407407407,36,83,0.39473684210526305,17,44,0.403921568627451,14,19,73.7,0.1724137931034483,0.2727272727272727,33,0.5476190476190476,7.0,0.2727272727272727,0.15000000000000002,19,-17.0,0,2021,2021-04-24_NYK_TOR
22000909,2021-04-24,regular,1610612762,UTA,UTA,MIN,48,0.2592592592592593,33,82,0.31818181818181823,19,47,0.4274509803921569,11,15,73.3,0.3103448275862069,0.4545454545454546,45,0.38095238095238093,20.0,0.4090909090909091,0.25,21,-5.0,0,2021,2021-04-24_UTA_MIN
22000909,2021-04-24,regular,1610612750,MIN,UTA,MIN,48,0.3055555555555556,40,92,0.3971291866028708,9,38,0.20915032679738563,12,20,60.0,0.3793103448275862,0.4545454545454546,47,0.16666666666666663,14.0,0.5909090909090909,0.1,19,5.0,1,2021,2021-04-24_UTA_MIN
22000913,2021-04-25,regular,1610612737,ATL,ATL,MIL,48,0.39814814814814814,40,88,0.4449760765550239,13,35,0.38431372549019616,18,23,78.3,0.1724137931034483,0.5227272727272727,44,0.3571428571428571,10.0,0.2727272727272727,0.05,20,7.0,1,2021,2021-04-25_ATL_MIL
22000913,2021-04-25,regular,1610612749,MIL,ATL,MIL,48,0.33333333333333337,39,81,0.507177033492823,8,28,0.273202614379085,18,23,78.3,0.13793103448275862,0.4772727272727273,41,0.2857142857142857,12.0,0.2727272727272727,0.30000000000000004,18,-7.0,0,2021,2021-04-25_ATL_MIL
22000912,2021-04-25,regular,1610612751,BKN,BKN,PHX,48,0.5555555555555556,46,87,0.6220095693779903,13,28,0.5058823529411764,23,27,85.2,0.3793103448275862,0.38636363636363635,44,0.5238095238095237,11.0,0.2727272727272727,0.2,17,9.0,1,2021,2021-04-25_BKN_PHX
22000912,2021-04-25,regular,1610612756,PHX,BKN,PHX,48,0.4722222222222223,43,90,0.5,12,34,0.36078431372549014,21,25,84.0,0.5172413793103449,0.2727272727272727,43,0.33333333333333326,12.0,0.2272727272727273,0.15000000000000002,24,-9.0,0,2021,2021-04-25_BKN_PHX
22000911,2021-04-25,regular,1610612766,CHA,CHA,BOS,48,0.5277777777777779,47,93,0.5645933014354068,21,43,0.5372549019607843,10,11,90.9,0.3448275862068966,0.4545454545454546,46,0.738095238095238,11.0,0.3181818181818182,0.4,21,21.0,1,2021,2021-04-25_CHA_BOS
22000911,2021-04-25,regular,1610612738,BOS,CHA,BOS,48,0.33333333333333337,34,88,0.27990430622009577,14,41,0.34509803921568627,22,26,84.6,0.3793103448275862,0.31818181818181823,41,0.23809523809523808,13.0,0.2727272727272727,0.1,13,-21.0,0,2021,2021-04-25_CHA_BOS
22000915,2021-04-25,regular,1610612744,GSW,GSW,SAC,48,0.4537037037037037,46,95,0.5143540669856459,14,36,0.40784313725490196,11,15,73.3,0.5862068965517241,0.4545454545454546,53,0.5238095238095237,17.0,0.2272727272727273,0.15000000000000002,16,4.0,1,2021,2021-04-25_GSW_SAC
22000915,2021-04-25,regular,1610612758,SAC,GSW,SAC,48,0.41666666666666674,41,86,0.4976076555023923,14,37,0.39346405228758163,17,22,77.3,0.20689655172413793,0.34090909090909094,37,0.33333333333333326,11.0,0.36363636363636365,0.25,15,-4.0,0,2021,2021-04-25_GSW_SAC
22000914,2021-04-25,regular,1610612753,ORL,ORL,IND,48,0.40740740740740744,40,101,0.30382775119617234,10,32,0.3084967320261438,22,28,78.6,0.5172413793103449,0.4545454545454546,51,0.33333333333333326,7.0,0.4090909090909091,0.15000000000000002,14,-19.0,0,2021,2021-04-25_ORL_IND
22000914,2021-04-25,regular,1610612754,IND,ORL,IND,48,0.5833333333333333,50,91,0.6698564593301435,15,32,0.5124183006535948,16,18,88.9,0.1724137931034483,0.6136363636363636,48,0.47619047619047616,13.0,0.13636363636363635,0.25,20,19.0,1,2021,2021-04-25_ORL_IND
22000240,2021-04-25,regular,1610612757,POR,POR,MEM,48,0.41666666666666674,39,105,0.2440191387559809,14,38,0.3803921568627451,21,25,84.0,0.5172413793103449,0.5,53,0.30952380952380953,11.0,0.5,0.30000000000000004,22,-7.0,0,2021,2021-04-25_POR_MEM
22000240,2021-04-25,regular,1610612763,MEM,POR,MEM,48,0.4814814814814816,42,91,0.46172248803827753,12,23,0.5816993464052288,24,28,85.7,0.27586206896551724,0.6818181818181818,54,0.33333333333333326,15.0,0.4090909090909091,0.35000000000000003,22,7.0,1,2021,2021-04-25_POR_MEM
22000197,2021-04-25,regular,1610612764,WAS,WAS,CLE,48,0.4722222222222223,43,89,0.5119617224880382,12,31,0.40522875816993476,21,26,80.8,0.3448275862068966,0.2272727272727273,36,0.40476190476190477,10.0,0.5,0.30000000000000004,21,9.0,1,2021,2021-04-25_WAS_CLE
22000197,2021-04-25,regular,1610612739,CLE,WAS,CLE,48,0.38888888888888884,40,78,0.5837320574162679,10,27,0.3830065359477124,20,25,80.0,0.3448275862068966,0.25,37,0.47619047619047616,19.0,0.2272727272727273,0.2,25,-9.0,0,2021,2021-04-25_WAS_CLE
22000925,2021-04-26,regular,1610612743,DEN,DEN,MEM,48,0.4814814814814816,45,94,0.5023923444976075,11,33,0.3346405228758169,19,22,86.4,0.27586206896551724,0.5454545454545455,48,0.40476190476190477,11.0,0.36363636363636365,0.15000000000000002,20,24.0,1,2021,2021-04-26_DEN_MEM
22000925,2021-04-26,regular,1610612763,MEM,DEN,MEM,48,0.2592592592592593,34,81,0.36124401913875603,4,32,0.06274509803921569,24,31,77.4,0.20689655172413793,0.5227272727272727,45,0.2857142857142857,16.0,0.36363636363636365,0.30000000000000004,22,-24.0,0,2021,2021-04-26_DEN_MEM
22000916,2021-04-26,regular,1610612765,DET,DET,ATL,48,0.2962962962962963,40,84,0.4952153110047848,9,26,0.35163398692810466,11,15,73.3,0.27586206896551724,0.5227272727272727,47,0.33333333333333326,14.0,0.4090909090909091,0.4,16,14.0,1,2021,2021-04-26_DET_ATL
22000916,2021-04-26,regular,1610612737,ATL,DET,ATL,48,0.16666666666666674,33,85,0.284688995215311,4,27,0.09281045751633987,16,17,94.1,0.3103448275862069,0.4545454545454546,45,0.26190476190476186,16.0,0.4545454545454546,0.2,17,-14.0,0,2021,2021-04-26_DET_ATL
22000922,2021-04-26,regular,1610612748,MIA,MIA,CHI,48,0.3148148148148149,36,84,0.3827751196172249,7,36,0.15294117647058822,23,25,92.0,0.20689655172413793,0.2727272727272727,34,0.23809523809523808,6.0,0.5909090909090909,0.2,19,-8.0,0,2021,2021-04-26_MIA_CHI
22000922,2021-04-26,regular,1610612741,CHI,MIA,CHI,48,0.38888888888888884,41,77,0.6291866028708135,11,29,0.3947712418300654,17,22,77.3,0.3103448275862069,0.5909090909090909,51,0.5952380952380952,18.0,0.13636363636363635,0.2,21,8.0,1,2021,2021-04-26_MIA_CHI
22000923,2021-04-26,regular,1610612750,MIN,MIN,UTA,48,0.34259259259259267,37,83,0.42344497607655507,16,44,0.37516339869281046,15,21,71.4,0.27586206896551724,0.5454545454545455,48,0.5,16.0,0.3181818181818182,0.2,21,1.0,1,2021,2021-04-26_MIN_UTA
22000923,2021-04-26,regular,1610612762,UTA,MIN,UTA,48,0.33333333333333337,37,95,0.2870813397129186,16,57,0.2666666666666667,14,19,73.7,0.5517241379310345,0.38636363636363635,49,0.38095238095238093,11.0,0.4090909090909091,0.30000000000000004,18,-1.0,0,2021,2021-04-26_MIN_UTA
22000924,2021-04-26,regular,1610612740,NOP,NOP,LAC,48,0.4814814814814816,44,82,0.6411483253588517,15,29,0.5751633986928105,17,26,65.4,0.27586206896551724,0.4545454545454546,44,0.47619047619047616,16.0,0.5909090909090909,0.25,18,17.0,1,2021,2021-04-26_NOP_LAC
22000924,2021-04-26,regular,1610612746,LAC,NOP,LAC,48,0.32407407407407407,36,90,0.3133971291866029,14,45,0.3058823529411765,17,17,100.0,0.4482758620689655,0.34090909090909094,44,0.2857142857142857,19.0,0.2272727272727273,0.25,23,-17.0,0,2021,2021-04-26_NOP_LAC
22000920,2021-04-26,regular,1610612752,NYK,NYK,PHX,48,0.38888888888888884,45,87,0.5933014354066986,12,29,0.44052287581699345,8,10,80.0,0.20689655172413793,0.2954545454545454,35,0.38095238095238093,11.0,0.2727272727272727,0.05,19,-8.0,0,2021,2021-04-26_NYK_PHX
22000920,2021-04-26,regular,1610612756,PHX,NYK,PHX,48,0.462962962962963,45,83,0.6531100478468899,14,34,0.43790849673202625,14,17,82.4,0.1724137931034483,0.36363636363636365,37,0.3571428571428571,12.0,0.2272727272727273,0.30000000000000004,13,8.0,1,2021,2021-04-26_NYK_PHX
22000917,2021-04-26,regular,1610612753,ORL,ORL,LAL,48,0.32407407407407407,36,76,0.49043062200956933,11,25,0.4745098039215687,20,24,83.3,0.13793103448275862,0.18181818181818177,28,0.19047619047619047,11.0,0.2272727272727273,0.15000000000000002,18,-11.0,0,2021,2021-04-26_ORL_LAL
22000917,2021-04-26,regular,1610612747,LAL,ORL,LAL,48,0.42592592592592604,47,87,0.6483253588516746,11,31,0.36339869281045756,9,14,64.3,0.3103448275862069,0.4318181818181819,44,0.3571428571428571,12.0,0.36363636363636365,0.25,18,11.0,1,2021,2021-04-26_ORL_LAL
22000918,2021-04-26,regular,1610612755,PHI,PHI,OKC,48,0.4907407407407407,47,86,0.6650717703349283,14,31,0.4901960784313726,13,18,72.2,0.3448275862068966,0.34090909090909094,41,0.45238095238095233,21.0,1.0,0.35000000000000003,19,31.0,1,2021,2021-04-26_PHI_OKC
22000918,2021-04-26,regular,1610612760,OKC,PHI,OKC,48,0.20370370370370372,35,78,0.430622009569378,7,30,0.203921568627451,13,23,56.5,0.3793103448275862,0.25,38,0.30952380952380953,30.0,0.5,0.05,16,-31.0,0,2021,2021-04-26_PHI_OKC
22000926,2021-04-26,regular,1610612758,SAC,SAC,DAL,48,0.41666666666666674,42,81,0.5980861244019138,13,29,0.48496732026143796,16,18,88.9,0.3793103448275862,0.4318181818181819,46,0.3571428571428571,18.0,0.2727272727272727,0.2,15,7.0,1,2021,2021-04-26_SAC_DAL
22000926,2021-04-26,regular,1610612742,DAL,SAC,DAL,48,0.35185185185185186,43,92,0.47368421052631593,12,42,0.273202614379085,8,14,57.1,0.48275862068965514,0.2272727272727273,40,0.38095238095238093,10.0,0.4090909090909091,0.1,15,-7.0,0,2021,2021-04-26_SAC_DAL
22000921,2021-04-26,regular,1610612761,TOR,TOR,CLE,48,0.40740740740740744,43,79,0.6578947368421051,8,29,0.26013071895424844,18,20,90.0,0.1724137931034483,0.4318181818181819,40,0.5714285714285714,13.0,0.3181818181818182,0.25,19,16.0,1,2021,2021-04-26_TOR_CLE
22000921,2021-04-26,regular,1610612739,CLE,TOR,CLE,48,0.2592592592592593,36,83,0.39473684210526305,10,38,0.24313725490196078,14,16,87.5,0.3103448275862069,0.2727272727272727,37,0.40476190476190477,14.0,0.2727272727272727,0.15000000000000002,16,-16.0,0,2021,2021-04-26_TOR_CLE
22000919,2021-04-26,regular,1610612764,WAS,WAS,SAS,53,0.6944444444444444,58,109,0.6291866028708135,6,20,0.2915032679738562,21,25,84.0,0.6206896551724138,0.36363636363636365,50,0.4285714285714286,8.0,0.18181818181818182,0.4,23,-3.0,0,2021,2021-04-26_WAS_SAS
22000919,2021-04-26,regular,1610612759,SAS,WAS,SAS,53,0.7222222222222223,55,103,0.6339712918660285,6,17,0.36078431372549014,30,35,85.7,0.4482758620689655,0.34090909090909094,44,0.45238095238095233,6.0,0.2727272727272727,0.05,21,3.0,1,2021,2021-04-26_WAS_SAS
22000927,2021-04-27,regular,1610612738,BOS,BOS,OKC,48,0.4351851851851851,41,97,0.36842105263157876,11,49,0.19215686274509805,22,25,88.0,0.27586206896551724,0.34090909090909094,39,0.30952380952380953,14.0,0.7272727272727273,0.35000000000000003,26,-4.0,0,2021,2021-04-27_BOS_OKC
22000927,2021-04-27,regular,1610612760,OKC,BOS,OKC,48,0.4722222222222223,39,81,0.507177033492823,13,30,0.465359477124183,28,36,77.8,0.3448275862068966,0.5681818181818182,51,0.40476190476190477,27.0,0.2272727272727273,0.15000000000000002,24,4.0,1,2021,2021-04-27_BOS_OKC
22000928,2021-04-27,regular,1610612766,CHA,CHA,MIL,48,0.33333333333333337,38,82,0.46411483253588504,12,35,0.3477124183006536,16,23,69.6,0.24137931034482757,0.34090909090909094,38,0.4285714285714286,18.0,0.2727272727272727,0.35000000000000003,17,-10.0,0,2021,2021-04-27_CHA_MIL
22000928,2021-04-27,regular,1610612749,MIL,CHA,MIL,48,0.42592592592592604,47,93,0.5645933014354068,9,35,0.23529411764705885,11,14,78.6,0.3103448275862069,0.5227272727272727,48,0.47619047619047616,15.0,0.5909090909090909,0.15000000000000002,24,10.0,1,2021,2021-04-27_CHA_MIL
22000932,2021-04-27,regular,1610612744,GSW,GSW,DAL,48,0.32407407407407407,34,84,0.3253588516746412,16,43,0.3856209150326798,19,24,79.2,0.3448275862068966,0.38636363636363635,43,0.40476190476190477,18.0,0.5,0.25,18,-30.0,0,2021,2021-04-27_GSW_DAL
22000932,2021-04-27,regular,1610612742,DAL,GSW,DAL,48,0.6018518518518519,48,92,0.605263157894737,18,35,0.5712418300653596,19,22,86.4,0.3103448275862069,0.5681818181818182,50,0.30952380952380953,13.0,0.4090909090909091,0.2,19,30.0,1,2021,2021-04-27_GSW_DAL
22000931,2021-04-27,regular,1610612745,HOU,HOU,MIN,48,0.36111111111111116,42,86,0.5239234449760763,7,31,0.19477124183006536,16,22,72.7,0.27586206896551724,0.4772727272727273,45,0.38095238095238093,17.0,0.4090909090909091,0.2,22,-7.0,0,2021,2021-04-27_HOU_MIN
22000931,2021-04-27,regular,1610612750,MIN,HOU,MIN,48,0.42592592592592604,45,93,0.5143540669856459,10,38,0.24313725490196078,14,25,56.0,0.41379310344827586,0.4545454545454546,48,0.5,14.0,0.4545454545454546,0.30000000000000004,20,7.0,1,2021,2021-04-27_HOU_MIN
22000929,2021-04-27,regular,1610612754,IND,IND,POR,48,0.40740740740740744,40,86,0.4688995215311005,10,30,0.3346405228758169,22,28,78.6,0.24137931034482757,0.34090909090909094,38,0.40476190476190477,13.0,0.2727272727272727,0.6000000000000001,17,-21.0,0,2021,2021-04-27_IND_POR
22000929,2021-04-27,regular,1610612757,POR,IND,POR,48,0.6018518518518519,50,106,0.4856459330143541,20,35,0.6457516339869281,13,16,81.3,0.6896551724137931,0.4772727272727273,57,0.4285714285714286,13.0,0.2727272727272727,0.25,19,21.0,1,2021,2021-04-27_IND_POR
22000930,2021-04-27,regular,1610612761,TOR,TOR,BKN,48,0.32407407407407407,36,91,0.30382775119617234,15,43,0.3555555555555555,16,19,84.2,0.5172413793103449,0.36363636363636365,47,0.38095238095238093,13.0,0.2272727272727273,0.15000000000000002,19,-13.0,0,2021,2021-04-27_TOR_BKN
22000930,2021-04-27,regular,1610612751,BKN,TOR,BKN,48,0.4444444444444444,40,83,0.5095693779904307,18,45,0.4222222222222223,18,18,100.0,0.24137931034482757,0.40909090909090906,41,0.5238095238095237,11.0,0.4090909090909091,0.30000000000000004,20,13.0,1,2021,2021-04-27_TOR_BKN
22000936,2021-04-28,regular,1610612738,BOS,BOS,CHA,48,0.4814814814814816,44,92,0.5,15,40,0.3895424836601308,17,22,77.3,0.6551724137931034,0.4318181818181819,54,0.4285714285714286,14.0,0.4090909090909091,0.4,24,9.0,1,2021,2021-04-28_BOS_CHA
22000936,2021-04-28,regular,1610612766,CHA,BOS,CHA,48,0.39814814814814814,37,87,0.3732057416267942,13,35,0.38431372549019616,24,32,75.0,0.3793103448275862,0.13636363636363635,33,0.5,11.0,0.3181818181818182,0.25,18,-9.0,0,2021,2021-04-28_BOS_CHA
22000933,2021-04-28,regular,1610612739,CLE,CLE,ORL,48,0.33333333333333337,37,92,0.31818181818181823,12,44,0.25620915032679736,18,24,75.0,0.4482758620689655,0.36363636363636365,45,0.5238095238095237,13.0,0.5454545454545454,0.15000000000000002,15,-5.0,0,2021,2021-04-28_CLE_ORL
22000933,2021-04-28,regular,1610612753,ORL,CLE,ORL,48,0.37962962962962976,43,85,0.5669856459330143,10,29,0.3503267973856209,13,20,65.0,0.3103448275862069,0.5454545454545455,49,0.4285714285714286,15.0,0.4090909090909091,0.35000000000000003,21,5.0,1,2021,2021-04-28_CLE_ORL
22000940,2021-04-28,regular,1610612743,DEN,DEN,NOP,48,0.42592592592592604,43,85,0.5669856459330143,10,32,0.3084967320261438,18,23,78.3,0.10344827586206896,0.4318181818181819,38,0.4285714285714286,18.0,0.6363636363636364,0.4,17,2.0,1,2021,2021-04-28_DEN_NOP
22000940,2021-04-28,regular,1610612740,NOP,DEN,NOP,48,0.40740740740740744,43,87,0.5382775119617225,12,30,0.4222222222222223,14,19,73.7,0.20689655172413793,0.4545454545454546,42,0.45238095238095233,21.0,0.5909090909090909,0.25,24,-2.0,0,2021,2021-04-28_DEN_NOP
22000939,2021-04-28,regular,1610612763,MEM,MEM,POR,48,0.37962962962962976,37,88,0.36124401913875603,9,32,0.2666666666666667,26,30,86.7,0.27586206896551724,0.4545454545454546,44,0.4285714285714286,11.0,0.3181818181818182,0.30000000000000004,21,-21.0,0,2021,2021-04-28_MEM_POR
22000939,2021-04-28,regular,1610612757,POR,MEM,POR,48,0.5740740740740742,45,92,0.5263157894736841,15,40,0.3895424836601308,25,28,89.3,0.3793103448275862,0.5454545454545455,51,0.3571428571428571,10.0,0.3181818181818182,0.30000000000000004,20,21.0,1,2021,2021-04-28_MEM_POR
22000938,2021-04-28,regular,1610612748,MIA,MIA,SAS,48,0.4444444444444444,43,85,0.5669856459330143,9,25,0.36993464052287583,21,24,87.5,0.3448275862068966,0.5,48,0.4285714285714286,13.0,0.18181818181818182,0.05,23,5.0,1,2021,2021-04-28_MIA_SAS
22000938,2021-04-28,regular,1610612759,SAS,MIA,SAS,48,0.39814814814814814,41,88,0.4712918660287082,10,32,0.3084967320261438,19,24,79.2,0.24137931034482757,0.38636363636363635,40,0.4285714285714286,9.0,0.2727272727272727,0.15000000000000002,20,-5.0,0,2021,2021-04-28_MIA_SAS
