home_team,away_team,PTS_home,FG%_home,3P%_home,FT%_home,OREB_home,DREB_home,AST_home,STL_home,BLK_home,PTS_away,FG%_away,3P%_away,FT%_away,OREB_away,DREB_away,AST_away,STL_away,BLK_away,winner
BOS,PHI,96,47.1,41.2,88.9,3,29,19,5,6,106,46.6,37.5,74.4,9,29,16,11,4,PHI
LAL,TOR,110,49.4,45.0,63.6,11,38,29,8,7,101,39.6,15.2,80.0,15,27,17,13,3,LAL
MEM,MIA,124,54.8,41.5,75.0,9,33,30,11,2,112,53.7,39.4,61.1,7,28,34,9,4,MEM
GSW,MIL,122,47.9,37.5,88.2,12,30,28,6,5,121,51.2,43.8,86.4,6,34,25,7,2,GSW
LAC,POR,133,51.7,39.0,83.3,8,40,24,5,5,116,40.2,30.6,83.8,14,34,18,4,5,LAC
DAL,HOU,93,37.9,25.6,77.3,11,35,16,4,5,102,43.2,38.6,56.3,10,39,21,7,5,HOU
IND,MIN,141,59.1,50.0,89.5,7,28,32,6,7,137,52.7,35.7,77.5,13,29,30,7,2,IND
ORL,WAS,116,47.3,38.7,69.6,11,28,22,11,3,131,57.6,52.8,87.5,5,32,35,7,3,WAS
BOS,NYK,101,41.9,37.5,70.0,16,37,22,6,7,99,41.7,48.5,81.3,5,34,22,7,4,BOS
BKN,NOP,139,55.4,46.3,81.8,10,35,37,10,8,111,42.7,22.2,74.4,17,23,23,9,2,BKN
ATL,MEM,113,44.6,35.7,86.7,11,31,26,5,3,131,53.9,42.5,85.7,11,43,30,5,5,MEM
CHA,OKC,113,44.3,34.1,92.3,11,31,27,12,5,102,43.5,39.0,70.6,11,35,29,4,5,CHA
DEN,SAS,106,44.0,30.8,75.0,12,41,26,10,6,96,41.8,25.0,66.7,11,31,23,11,4,DEN
PHX,UTA,117,44.6,32.4,80.0,16,45,20,7,5,113,44.7,25.0,66.7,7,38,14,6,4,PHX
CHI,TOR,122,54.0,40.0,88.9,12,37,35,5,3,113,43.3,32.4,81.8,15,26,19,10,4,CHI
LAL,MIA,104,44.3,34.3,88.0,10,30,26,9,3,110,47.9,40.0,80.0,9,29,22,12,8,MIA
CLE,OKC,129,51.1,35.1,83.3,9,35,35,8,3,102,44.9,40.6,69.2,11,33,28,5,5,CLE
DAL,MIL,116,44.3,37.8,72.2,15,41,23,6,8,101,38.0,36.4,81.3,14,38,16,8,1,DAL
POR,UTA,103,39.6,27.1,77.8,9,32,18,3,5,122,45.3,28.6,88.9,14,44,21,4,3,UTA
LAC,PHX,113,50.0,48.6,91.7,9,26,26,5,1,103,50.7,25.0,83.3,9,27,20,6,6,LAC
DET,SAC,113,52.4,34.8,85.0,7,36,24,7,4,101,44.2,23.3,69.2,6,32,20,9,4,DET
IND,ORL,111,41.3,33.3,85.7,11,38,26,8,10,106,42.2,25.0,77.4,12,38,23,3,8,IND
ATL,CHI,120,56.0,25.9,82.6,6,35,25,7,4,108,47.7,39.4,92.9,8,30,25,6,1,ATL
BOS,MIN,145,54.0,45.2,94.1,9,36,32,9,5,136,49.0,35.7,90.0,9,28,30,14,0,BOS
MEM,NYK,129,50.0,46.7,61.8,10,33,33,7,6,133,46.9,43.8,87.9,11,37,24,7,7,NYK
NOP,PHI,101,43.3,18.2,63.3,10,46,22,11,7,94,41.8,35.5,70.8,4,43,20,8,5,NOP
CHA,MIL,127,48.4,38.0,90.9,13,36,35,4,10,119,44.9,36.8,73.9,13,35,23,10,3,CHA
DEN,SAS,121,54.4,51.9,91.3,9,37,32,5,4,119,46.2,33.3,85.7,11,27,33,10,2,DEN
GSW,WAS,107,46.6,30.6,66.7,8,33,27,15,3,110,48.3,26.3,79.2,11,36,30,6,1,WAS
HOU,LAC,109,47.0,32.4,70.4,12,29,28,3,6,126,54.5,51.4,84.6,4,34,31,10,4,LAC
OKC,PHI,93,50.0,40.0,47.4,6,39,21,3,4,117,46.8,31.6,68.0,13,34,24,11,10,PHI
CLE,TOR,115,45.3,42.9,84.6,7,25,27,11,5,135,61.6,53.1,85.7,5,34,29,12,11,TOR
BKN,LAL,101,43.8,18.5,86.7,9,33,19,6,10,126,50.5,55.9,65.0,12,35,30,12,4,LAL
SAC,UTA,112,47.7,33.3,63.6,4,34,23,8,4,128,45.5,36.0,85.7,11,41,22,8,5,UTA
GSW,HOU,125,53.8,40.0,81.3,9,36,31,13,5,109,46.6,35.1,70.0,13,32,25,8,3,GSW
PHX,WAS,134,51.4,39.5,100.0,5,40,36,8,3,106,46.4,36.0,67.9,7,42,27,2,1,PHX
DET,POR,103,44.6,34.6,71.4,9,29,25,9,6,118,47.8,44.8,79.2,14,35,18,5,8,POR
ATL,CHA,105,45.2,43.6,75.0,7,34,27,7,1,101,46.3,34.9,85.7,6,32,28,5,5,ATL
BOS,DEN,105,44.8,21.2,87.0,10,42,20,4,7,87,36.4,23.5,83.3,13,33,23,5,4,BOS
CLE,NOP,109,48.2,32.5,82.4,9,27,29,7,5,116,51.2,29.2,80.8,14,36,30,9,3,NOP
MIL,ORL,124,48.9,47.5,86.7,12,44,28,8,7,87,37.2,22.2,78.9,7,30,19,8,6,MIL
NYK,TOR,102,39.8,25.7,85.2,11,35,19,9,4,96,41.8,32.4,82.6,5,35,19,8,7,NYK
DAL,SAS,117,47.9,31.0,93.3,11,26,25,5,3,119,54.2,38.1,77.8,10,31,20,10,7,SAS
IND,MEM,132,52.5,35.1,88.2,15,38,35,5,10,125,46.1,30.0,68.4,24,26,27,11,6,IND
CHI,MIN,117,51.1,39.5,61.5,8,30,30,10,8,121,49.4,44.4,100.0,3,33,27,7,6,MIN
DET,LAC,124,52.9,46.9,89.5,12,19,33,12,4,131,62.5,55.6,76.2,7,30,35,4,5,LAC
MIA,POR,107,49.4,41.4,65.0,6,24,21,12,4,98,48.1,31.4,68.4,8,33,21,5,5,MIA
CHI,MEM,90,41.9,16.1,76.5,8,32,23,8,3,101,47.1,32.1,85.7,10,41,27,7,7,MEM
LAL,NYK,96,43.8,33.3,77.8,4,29,22,5,7,111,47.2,18.5,81.5,15,32,18,14,9,NYK
ORL,SAS,97,45.0,25.0,62.5,11,33,15,6,2,120,51.6,40.0,77.8,12,35,30,6,5,SAS
DAL,PHI,95,42.2,25.0,80.0,11,35,16,7,3,113,48.8,38.7,69.7,6,34,24,9,4,PHI
NOP,SAC,117,54.5,31.6,69.2,9,42,24,8,5,110,43.3,28.6,59.5,8,26,21,14,3,NOP
UTA,WAS,121,48.2,41.7,77.4,9,34,21,2,3,125,52.2,47.4,78.6,8,36,29,7,4,WAS
DEN,GSW,107,47.0,30.8,84.0,10,31,23,11,2,116,48.1,40.9,90.9,4,32,23,11,3,GSW
HOU,PHX,120,50.6,40.5,78.9,12,39,32,9,3,126,47.9,55.6,61.1,12,30,33,14,3,PHX
BKN,MIN,127,50.5,41.7,83.3,11,46,31,8,4,97,34.5,26.5,72.7,11,33,16,13,12,BKN
IND,LAC,115,45.8,22.5,81.8,9,33,14,9,5,126,53.9,46.4,89.5,6,42,34,10,5,LAC
ATL,TOR,108,47.6,43.3,68.2,8,31,21,7,2,103,47.7,25.6,69.2,6,36,16,7,4,ATL
CHA,LAL,93,43.4,25.7,66.7,12,33,22,5,3,101,41.5,36.4,94.4,8,30,24,9,2,LAL
OKC,UTA,96,38.7,41.2,55.6,15,35,13,8,1,106,41.9,36.2,85.0,11,40,24,6,10,UTA
MIA,PHX,86,37.8,20.5,78.9,8,28,24,13,2,106,46.3,31.0,94.4,9,39,28,11,2,PHX
BOS,POR,116,46.7,42.9,70.8,9,37,30,5,4,115,47.8,39.5,70.6,8,38,31,6,5,BOS
HOU,IND,124,46.2,29.4,81.8,16,31,22,12,6,132,53.2,41.7,77.3,11,37,28,10,6,IND
CHA,CLE,90,40.5,36.4,50.0,10,28,23,8,5,103,48.7,41.9,84.2,9,38,27,9,7,CLE
BKN,PHI,117,51.8,19.0,90.0,11,32,23,6,3,123,51.7,46.4,80.0,4,28,23,8,9,PHI
SAS,TOR,112,42.7,43.6,70.4,12,29,26,6,7,117,46.6,46.7,84.0,13,41,21,8,5,TOR
DET,LAC,98,43.5,29.2,77.3,11,35,17,5,4,100,39.8,24.1,90.5,15,32,10,8,2,LAC
CHI,ORL,106,47.7,45.9,77.8,7,33,23,7,6,115,49.4,44.4,75.0,13,33,29,8,10,ORL
MIL,MIN,130,46.9,47.5,82.6,7,45,26,14,4,105,37.0,36.6,71.0,10,37,22,13,7,MIL
NOP,NYK,106,45.5,21.4,83.3,9,40,25,3,5,116,45.4,51.5,84.6,11,37,19,6,5,NYK
GSW,OKC,147,54.7,51.1,82.6,9,32,39,12,6,109,47.8,25.9,56.0,17,33,22,6,2,GSW
DAL,MEM,114,50.0,32.5,76.5,8,37,25,4,3,113,46.7,38.2,76.2,11,34,27,7,3,DAL
DEN,MIA,123,53.9,47.2,76.9,11,32,32,5,7,106,49.4,40.6,83.3,4,26,29,7,8,DEN
SAC,WAS,111,46.2,33.3,75.0,5,25,22,17,8,123,52.2,29.2,81.5,14,42,23,12,3,WAS
ATL,MIL,109,45.3,41.2,89.5,8,31,23,5,4,120,48.4,37.2,70.6,14,37,25,8,1,MIL
CLE,GSW,101,43.2,32.3,77.8,8,31,21,11,2,119,51.1,37.0,80.0,9,38,33,9,5,GSW
BOS,LAL,121,56.5,43.8,84.6,7,41,33,4,6,113,44.9,32.4,68.4,11,25,28,12,2,BOS
PHX,SAC,122,55.8,36.8,85.7,10,29,30,9,4,114,55.1,46.7,73.7,4,28,22,7,4,PHX
IND,UTA,111,39.0,33.3,94.1,14,29,23,13,3,119,48.3,38.1,79.2,10,46,22,5,6,UTA
DET,OKC,110,42.2,28.6,70.6,15,39,22,13,7,104,40.2,17.9,73.1,18,38,19,13,8,DET
LAC,PHI,103,45.1,48.7,62.5,8,35,26,6,3,106,42.2,31.8,73.3,11,35,21,13,7,PHI
NOP,WAS,115,41.2,25.0,84.8,11,45,26,11,7,117,46.9,14.8,71.9,3,43,24,5,7,WAS
BKN,CHA,130,55.3,51.2,93.8,7,30,35,12,5,115,53.0,35.3,75.0,8,29,26,12,3,BKN
ORL,TOR,102,45.5,34.8,70.6,6,29,20,8,4,113,50.0,40.0,94.4,8,34,24,6,10,TOR
CHI,MEM,115,46.9,38.2,80.0,13,33,34,3,1,126,52.3,42.5,79.2,6,36,33,9,4,MEM
DEN,HOU,128,48.9,29.0,87.1,18,36,22,11,3,99,44.2,31.4,66.7,8,27,23,7,3,DEN
MIA,MIN,111,48.8,41.2,73.1,7,26,33,11,5,119,51.9,41.7,69.0,10,35,30,8,2,MIN
POR,SAS,107,46.1,37.9,87.5,9,29,23,9,6,106,47.4,30.4,90.0,14,35,30,7,9,POR
DAL,NYK,109,44.0,33.3,73.7,10,31,30,6,7,117,51.2,50.0,71.4,9,36,22,4,5,NYK
LAL,UTA,127,51.6,33.3,87.0,11,41,26,8,8,115,41.6,39.0,100.0,6,31,31,10,3,LAL
DET,WAS,100,44.0,33.3,73.9,9,36,19,7,6,121,53.2,56.3,63.2,10,38,25,11,6,WAS
CHI,CLE,106,50.0,40.0,88.9,4,34,30,6,2,96,44.3,40.0,85.7,11,33,27,6,1,CHI
BOS,GSW,119,46.8,32.6,80.0,14,31,18,9,2,114,51.3,42.5,75.0,8,32,22,6,2,BOS
MEM,MIL,128,54.8,37.5,91.7,7,36,31,10,3,115,42.9,34.0,77.8,13,32,27,7,1,MEM
PHX,SAS,85,40.0,22.2,43.8,15,33,19,7,2,111,50.6,41.4,75.0,5,41,23,10,9,SAS
CHA,POR,109,47.0,41.9,76.5,7,39,26,6,8,101,39.6,27.8,67.9,13,34,18,7,3,CHA
ATL,IND,129,48.9,40.6,76.5,14,37,20,8,7,117,48.9,31.3,85.0,8,33,33,7,5,ATL
NOP,NYK,112,40.6,22.2,80.0,20,32,25,6,4,122,47.4,37.9,87.5,13,36,27,9,6,NYK
BKN,MIA,107,47.6,39.5,66.7,8,30,26,10,6,109,43.7,41.0,81.0,16,37,28,9,1,MIA
HOU,ORL,114,51.2,47.1,70.0,10,33,26,7,7,110,45.1,34.4,89.5,9,27,28,10,5,HOU
OKC,TOR,106,45.1,42.4,85.7,9,37,22,6,8,112,38.5,44.7,87.5,16,31,23,9,5,TOR
DAL,SAC,107,44.8,33.3,65.0,10,32,15,3,8,121,49.4,45.8,88.0,10,32,22,11,3,SAC
LAC,MIN,124,50.6,50.0,76.5,8,40,31,6,3,105,40.9,37.8,76.2,6,31,27,6,7,LAC
IND,SAS,94,32.7,23.5,66.7,14,40,20,4,7,109,42.9,28.6,82.9,9,48,27,4,4,SAS
CLE,DET,105,48.8,19.2,80.0,9,30,24,9,8,109,48.8,37.0,71.4,10,34,25,8,5,DET
BOS,CHI,96,46.8,40.0,93.3,3,36,21,8,3,102,45.1,34.4,90.0,9,31,30,11,8,CHI
GSW,PHI,107,44.7,43.8,78.1,6,39,15,2,5,96,39.3,37.5,77.8,10,32,26,9,6,GSW
HOU,MIA,91,38.8,23.7,94.1,6,35,20,8,3,113,48.4,39.6,57.1,11,41,31,7,5,MIA
OKC,WAS,107,43.4,39.4,81.5,9,39,23,6,2,119,50.5,32.3,58.6,8,34,31,8,2,WAS
MIL,PHX,127,48.0,32.4,94.7,9,42,19,7,3,128,48.1,40.5,90.0,8,37,28,7,4,PHX
DEN,MEM,139,50.0,38.5,84.6,13,45,30,6,6,137,47.7,42.5,75.0,10,37,33,15,3,DEN
LAL,UTA,97,43.0,42.9,68.0,5,27,17,10,1,111,57.3,45.5,90.9,2,40,29,5,5,UTA
ATL,ORL,112,41.5,26.5,86.2,18,47,20,6,3,96,39.5,21.6,69.0,6,34,13,11,3,ATL
CHA,NYK,97,45.3,41.0,37.5,11,28,26,6,3,109,48.2,40.0,91.7,11,28,22,5,6,NYK
BKN,NOP,134,55.1,37.8,78.6,10,34,30,7,2,129,56.0,36.4,62.5,7,30,28,5,2,BKN
LAC,POR,113,50.0,28.9,80.0,10,35,24,3,3,112,44.7,31.8,73.7,13,29,22,7,4,LAC
MIN,SAC,134,56.7,41.9,73.7,12,38,34,5,9,120,45.4,42.9,87.5,13,26,28,10,3,MIN
DAL,DET,127,50.0,37.2,73.1,11,32,25,8,2,117,50.6,40.6,77.4,7,35,30,2,2,DAL
CHI,CLE,105,49.4,35.1,77.8,7,34,27,6,4,121,51.1,44.4,78.9,9,32,27,8,1,CLE
IND,OKC,122,45.5,35.0,80.0,14,33,30,13,7,116,46.2,31.0,68.8,17,38,26,8,3,IND
PHI,PHX,113,51.3,52.0,69.2,14,30,24,7,7,116,47.7,35.7,90.5,10,23,30,7,8,PHX
BKN,TOR,103,39.6,31.7,78.3,12,38,19,3,6,114,43.3,38.3,85.7,9,39,23,7,8,TOR
GSW,WAS,114,39.6,33.3,90.5,10,34,22,15,5,118,41.8,35.7,84.2,15,46,23,12,7,WAS
ATL,NYK,127,48.0,35.3,70.8,12,29,28,10,3,137,53.8,54.3,80.0,8,41,29,8,3,NYK
HOU,UTA,89,35.4,20.4,52.9,12,38,17,7,5,112,45.6,37.0,81.3,9,52,27,7,4,UTA
MIA,SAS,107,47.0,41.9,80.0,9,35,28,8,1,87,40.3,28.6,75.0,7,31,21,1,7,MIA
LAC,MEM,117,45.2,51.9,75.0,10,33,28,4,5,105,45.2,43.3,69.6,11,31,19,6,8,LAC
DEN,POR,106,44.3,33.3,88.2,16,30,24,7,5,105,46.0,33.3,86.7,9,32,21,7,2,DEN
MIN,SAC,125,52.9,44.1,81.8,9,25,30,7,4,128,58.1,51.5,80.6,4,29,29,7,5,SAC
BOS,PHX,99,42.9,30.0,87.5,10,38,20,7,2,86,40.9,17.1,88.9,10,28,18,10,2,BOS
NOP,ORL,135,55.6,42.9,88.5,12,46,34,2,3,100,36.7,36.1,78.9,13,27,13,6,6,NOP
MIL,PHI,124,55.6,50.0,60.9,6,39,32,6,8,117,50.5,44.4,72.2,7,26,27,7,3,MIL
DET,SAS,91,45.5,36.4,59.1,9,34,15,2,5,106,46.3,45.8,77.8,11,32,28,12,7,SAS
CHA,CHI,91,42.7,25.8,76.5,7,31,30,5,3,108,49.4,32.6,72.7,11,39,30,8,2,CHI
DAL,LAL,115,48.8,37.5,72.2,9,29,23,11,5,110,47.8,33.3,82.4,12,33,26,7,5,DAL
MEM,POR,130,53.1,30.0,77.3,8,31,33,7,5,128,47.9,40.0,81.5,14,36,28,6,3,MEM
ATL,MIA,118,53.8,42.9,89.5,8,30,24,12,2,103,48.1,35.1,87.5,6,24,24,10,5,ATL
BKN,BOS,109,43.0,34.4,85.7,6,41,26,12,7,104,40.4,40.5,68.8,15,39,21,6,6,BKN
CHA,CLE,108,42.6,35.0,77.8,15,23,26,7,1,102,51.3,33.3,71.4,11,36,27,4,1,CHA
HOU,LAC,104,40.4,31.0,86.4,9,38,24,7,5,109,40.2,35.3,82.6,14,44,22,8,3,LAC
OKC,WAS,109,41.9,30.3,84.0,14,26,18,12,7,129,51.6,56.3,93.8,12,38,25,7,7,WAS
DEN,GSW,97,38.6,28.3,80.0,6,30,26,9,7,118,53.6,38.5,72.2,7,45,40,8,4,GSW
NOP,SAS,108,47.1,40.9,53.1,10,38,20,12,1,110,43.5,29.0,84.4,9,37,22,9,8,SAS
NYK,TOR,120,56.0,51.6,83.3,5,39,20,4,4,103,43.4,38.6,73.7,5,28,31,6,3,NYK
MIL,PHI,132,51.6,45.0,66.7,16,39,33,10,4,94,37.8,22.6,73.5,10,31,15,11,4,MIL
DET,IND,109,40.6,29.4,80.8,15,47,26,3,7,115,41.7,31.3,71.4,9,30,28,10,9,IND
CHI,MIA,101,48.1,34.2,92.3,6,36,28,7,2,106,45.0,37.8,83.3,6,31,22,11,2,MIA
DAL,LAL,108,48.7,43.3,76.0,10,41,26,3,2,93,38.4,26.7,78.9,6,30,22,11,4,DAL
MIN,UTA,101,43.5,23.7,60.0,11,36,15,13,2,96,40.2,40.4,73.3,9,36,24,9,5,MIN
DEN,HOU,129,59.5,43.2,81.3,1,35,36,8,8,116,50.0,37.5,67.9,6,29,27,10,1,DEN
CLE,WAS,110,51.3,37.0,80.0,10,27,28,5,4,119,48.3,38.7,80.8,10,26,25,11,6,WAS
MEM,POR,120,46.2,52.2,85.7,8,46,22,9,7,113,37.1,36.8,84.0,15,38,21,11,6,MEM
BOS,CHA,104,38.6,34.1,84.6,11,30,18,6,2,125,50.5,48.8,90.9,10,36,39,7,8,CHA
BKN,PHX,128,52.9,46.4,85.2,11,33,30,6,4,119,47.8,35.3,84.0,15,28,22,5,3,BKN
ATL,MIL,111,45.5,37.1,78.3,5,39,23,6,1,104,48.1,28.6,78.3,4,37,20,6,6,ATL
IND,ORL,131,54.9,46.9,88.9,5,43,28,3,5,112,39.6,31.3,78.6,15,36,22,9,3,IND
GSW,SAC,117,48.4,38.9,73.3,17,36,30,5,3,113,47.7,37.8,77.3,6,31,22,8,5,GSW
ATL,DET,86,38.8,14.8,94.1,9,36,19,10,4,100,47.6,34.6,73.3,8,39,22,9,8,DET
LAL,ORL,114,54.0,35.5,64.3,9,35,23,8,5,103,47.4,44.0,83.3,4,24,16,5,3,LAL
OKC,PHI,90,44.9,23.3,56.5,11,27,21,11,1,121,54.7,45.2,72.2,10,31,27,22,7,PHI
SAS,WAS,146,53.4,35.3,85.7,13,31,27,6,1,143,53.2,30.0,84.0,18,32,26,4,8,SAS
NYK,PHX,110,51.7,41.4,80.0,6,29,24,6,1,118,54.2,41.2,82.4,5,32,23,5,6,PHX
CLE,TOR,96,43.4,26.3,87.5,9,28,25,6,3,112,54.4,27.6,90.0,5,35,32,7,5,TOR
CHI,MIA,110,53.2,37.9,77.3,9,42,33,3,4,102,42.9,19.4,92.0,6,28,18,13,4,CHI
MIN,UTA,105,44.6,36.4,71.4,8,40,29,7,4,104,38.9,28.1,73.7,16,33,24,9,6,MIN
LAC,NOP,103,40.0,31.1,100.0,13,31,20,5,5,120,53.7,51.7,65.4,8,36,28,13,5,NOP
DEN,MEM,120,47.9,33.3,86.4,8,40,25,8,3,96,42.0,12.5,77.4,6,39,20,8,6,DEN
DAL,SAC,106,46.7,28.6,57.1,14,26,24,9,2,113,51.9,44.8,88.9,11,35,23,6,4,SAC
BOS,OKC,115,42.3,22.4,88.0,8,31,21,16,7,119,48.1,43.3,77.8,10,41,25,5,3,OKC
CHA,MIL,104,46.3,34.3,69.6,7,31,26,6,7,114,50.5,25.7,78.6,9,39,28,13,3,MIL
IND,POR,112,46.5,33.3,78.6,7,31,25,6,12,133,47.2,57.1,81.3,20,37,26,6,5,POR
BKN,TOR,116,48.2,40.0,100.0,7,34,30,9,6,103,39.6,34.9,84.2,15,32,24,5,3,BKN
HOU,MIN,107,48.8,22.6,72.7,8,37,24,9,4,114,48.4,26.3,56.0,12,36,29,10,6,MIN
DAL,GSW,133,52.2,51.4,86.4,9,41,21,9,4,103,40.5,37.2,79.2,10,33,25,11,5,DAL
CLE,ORL,104,40.2,27.3,75.0,13,32,30,12,3,109,50.6,34.5,65.0,9,40,26,9,7,ORL
ATL,PHI,83,33.3,31.6,79.3,17,30,17,3,3,127,53.9,44.4,68.2,11,35,29,12,10,PHI
LAL,WAS,107,43.8,29.4,61.9,13,28,31,10,8,116,52.2,33.3,76.2,10,40,24,6,4,WAS
BOS,CHA,120,47.8,37.5,77.3,19,35,26,9,8,111,42.5,37.1,75.0,11,22,29,7,5,BOS
CHI,NYK,94,45.9,34.5,60.0,7,36,29,2,4,113,46.2,44.4,89.5,9,32,27,10,9,NYK
MIA,SAS,116,50.6,36.0,87.5,10,38,26,4,1,111,46.6,31.3,79.2,7,33,26,6,3,MIA
MEM,POR,109,42.0,28.1,86.7,8,36,26,7,6,130,48.9,37.5,89.3,11,40,23,7,6,POR
DEN,NOP,114,50.6,31.3,78.3,3,35,26,14,8,112,49.4,40.0,73.7,6,36,27,13,5,DEN
LAC,PHX,101,51.3,38.7,77.8,5,31,24,8,0,109,47.3,35.1,76.9,15,30,23,9,4,PHX
SAC,UTA,105,48.3,33.3,82.4,3,21,24,8,6,154,64.0,58.5,95.2,8,39,36,4,9,UTA
DAL,DET,115,44.9,43.3,95.7,8,27,22,6,2,105,50.7,34.5,67.6,3,36,26,7,5,DAL
BKN,IND,130,52.8,34.3,85.7,8,42,35,3,5,113,42.7,28.2,95.2,7,31,23,8,6,BKN
HOU,MIL,143,50.0,54.3,83.3,16,36,23,6,6,136,52.7,41.0,88.0,8,30,27,12,5,HOU
GSW,MIN,114,49.4,39.5,71.4,4,30,28,10,7,126,45.7,48.8,69.0,16,41,31,5,2,MIN
NOP,OKC,109,44.6,17.2,73.7,15,41,26,11,6,95,38.2,28.2,80.0,12,41,18,6,4,NOP
DEN,TOR,121,47.3,34.3,80.8,14,33,22,6,7,111,48.2,50.0,83.3,7,29,27,10,6,DEN
ATL,PHI,104,43.9,35.7,78.6,12,34,19,3,8,126,46.5,35.7,84.6,18,32,27,8,6,PHI
BOS,SAS,143,46.7,47.4,75.0,17,35,31,7,7,140,53.3,45.8,81.6,8,35,29,6,1,BOS
CLE,WAS,93,41.5,21.2,64.3,14,32,19,6,4,122,50.0,44.4,84.6,11,35,31,14,3,WAS
BKN,POR,109,42.1,31.7,84.2,11,31,20,6,3,128,51.6,44.4,90.0,8,42,24,3,2,POR
MEM,ORL,92,34.3,28.2,81.3,15,42,25,10,8,75,31.4,23.1,75.0,12,44,16,4,6,MEM
CHI,MIL,98,38.5,30.3,66.7,14,36,23,5,5,108,46.7,36.0,75.0,8,43,24,5,5,MIL
PHX,UTA,121,54.5,33.3,73.7,8,36,27,7,7,100,43.8,35.9,88.9,8,28,22,8,5,PHX
LAL,SAC,106,50.6,25.0,71.4,11,32,24,9,12,110,45.3,36.4,90.9,11,26,29,10,3,SAC
CHA,DET,107,48.3,37.8,45.0,14,40,24,8,15,94,38.5,35.1,64.7,12,31,27,6,7,CHA
GSW,HOU,113,46.4,39.1,70.8,4,46,32,10,8,87,36.0,21.4,63.6,10,39,20,9,3,GSW
ATL,CHI,108,50.0,38.9,76.9,6,38,19,11,5,97,47.1,25.0,64.7,8,31,22,11,0,ATL
CLE,MIA,107,50.0,50.0,76.5,9,30,30,3,4,124,54.0,50.0,80.0,10,27,30,12,1,MIA
MEM,ORL,111,45.8,34.5,61.9,17,38,21,6,10,112,44.7,44.0,89.3,6,31,20,10,5,ORL
MIN,NOP,136,45.3,31.3,78.1,13,38,35,17,5,140,51.1,38.9,69.6,14,38,34,8,5,NOP
IND,OKC,152,65.5,63.6,77.3,3,50,41,7,11,95,34.2,21.1,47.8,21,27,23,8,4,IND
DAL,WAS,125,54.0,44.7,63.6,7,29,31,6,4,124,51.6,31.6,77.4,14,32,19,5,3,DAL
TOR,UTA,102,44.7,36.4,66.7,11,28,26,12,3,106,47.4,41.5,83.3,9,40,20,3,3,UTA
DEN,LAC,110,48.8,37.5,95.2,8,36,26,2,4,104,43.4,41.2,75.0,10,29,21,8,3,DEN
BKN,MIL,114,42.7,40.5,88.2,14,39,18,5,1,117,49.0,40.5,50.0,8,37,19,9,11,MIL
BOS,POR,119,48.3,51.3,86.7,10,35,29,3,6,129,51.8,50.0,84.6,3,33,27,8,5,POR
CHA,MIA,111,49.4,42.4,77.3,8,31,30,9,1,121,51.1,28.9,74.1,11,31,30,10,6,MIA
DAL,SAC,99,42.0,17.1,80.6,13,27,16,12,4,111,55.6,39.3,62.5,8,30,27,9,1,SAC
HOU,NYK,97,43.0,22.9,65.6,14,33,19,6,5,122,52.3,51.4,87.5,6,32,22,10,1,NYK
OKC,PHX,120,48.9,43.3,70.8,17,30,23,7,3,123,53.6,38.7,77.8,8,31,27,9,7,PHX
PHI,SAS,113,44.7,36.7,72.0,13,36,23,7,9,111,44.8,38.7,76.5,10,38,20,9,5,PHI
LAL,TOR,114,48.2,37.9,67.7,7,37,32,7,6,121,44.7,39.5,71.0,13,36,24,11,4,TOR
DET,ORL,112,47.3,31.4,72.2,12,30,24,8,4,119,51.1,43.5,76.0,9,39,27,6,3,ORL
IND,WAS,141,49.5,51.9,84.0,14,31,28,8,6,154,61.2,40.9,79.2,9,35,50,10,7,WAS
GSW,NOP,123,53.4,38.6,85.7,5,33,31,9,8,108,43.3,20.0,78.1,13,34,20,6,4,GSW
ATL,POR,123,52.4,48.8,83.3,5,44,32,6,3,114,45.3,41.5,78.6,8,31,25,7,4,ATL
CHI,PHI,94,41.4,32.4,78.6,12,28,25,7,2,106,53.3,39.3,71.4,7,37,23,11,6,PHI
MEM,NYK,104,39.5,39.0,83.3,13,33,26,7,4,118,50.6,51.9,77.8,8,37,19,6,8,NYK
SAS,UTA,99,46.7,27.8,100.0,8,29,25,10,4,110,50.0,30.6,68.8,14,36,22,10,5,UTA
DEN,LAL,89,43.9,25.0,68.8,6,35,22,10,7,93,43.8,43.3,69.6,7,36,18,5,8,LAL
CLE,PHX,118,45.6,44.8,85.2,9,33,29,3,3,134,52.4,38.7,92.3,12,36,35,10,11,PHX
CHA,DET,102,40.9,25.8,75.0,16,35,23,8,5,99,45.9,28.1,60.0,10,36,21,3,3,CHA
BKN,MIL,118,48.8,46.5,61.5,6,33,21,6,6,124,44.9,37.8,81.5,15,40,23,7,3,MIL
DAL,MIA,127,52.9,45.8,72.2,12,32,26,6,4,113,46.4,43.9,81.0,8,31,30,9,2,DAL
GSW,NOP,103,41.9,37.7,71.4,8,40,22,7,9,108,40.2,40.0,81.8,14,43,28,10,3,NOP
OKC,SAC,99,35.7,30.6,72.0,17,40,21,5,4,103,41.1,27.9,81.3,9,40,25,6,10,SAC
LAC,TOR,105,52.0,44.1,92.3,4,38,28,7,5,100,46.0,34.3,61.5,7,30,22,10,3,LAC
MEM,MIN,139,53.6,48.3,75.0,12,34,30,6,4,135,52.1,48.7,81.8,12,29,32,7,5,MEM
