team,win,PTS,FG%,3P%,OREB,DREB,AST,STL,BLK,FT%
MIA,1,0.5000000000000001,0.5659898477157361,0.685763888888889,0.25,0.6666666666666666,0.6923076923076923,0.15000000000000002,0.11764705882352941,0.783
SAC,0,0.3928571428571429,0.41624365482233516,0.4010416666666667,0.42857142857142855,0.41025641025641024,0.3846153846153846,0.30000000000000004,0.1764705882352941,0.667
HOU,0,0.30952380952380965,0.3172588832487311,0.3923611111111111,0.17857142857142855,0.20512820512820518,0.20512820512820512,0.55,0.11764705882352941,0.941
NOP,1,0.4404761904761906,0.5659898477157361,0.4427083333333333,0.42857142857142855,0.717948717948718,0.23076923076923073,0.15000000000000002,0.3529411764705882,0.708
DAL,0,0.16666666666666663,0.3324873096446701,0.23958333333333331,0.3214285714285714,0.15384615384615385,0.17948717948717946,0.2,0.23529411764705882,0.731
MIN,1,0.5714285714285715,0.7258883248730965,0.6319444444444444,0.3214285714285714,0.5128205128205128,0.5128205128205128,0.30000000000000004,0.23529411764705882,0.6
ORL,1,0.41666666666666663,0.5076142131979697,0.48784722222222227,0.42857142857142855,0.4358974358974359,0.46153846153846156,0.5,0.29411764705882354,0.826
SAS,0,0.29761904761904756,0.4390862944162437,0.3836805555555555,0.25,0.46153846153846156,0.33333333333333337,0.45,0.5294117647058824,0.708
DEN,0,0.3214285714285715,0.30710659898477166,0.5833333333333334,0.42857142857142855,0.4871794871794871,0.2564102564102564,0.35000000000000003,0.5294117647058824,0.688
OKC,0,0.38095238095238104,0.3756345177664975,0.6145833333333334,0.5357142857142857,0.5641025641025641,0.33333333333333337,0.1,0.5294117647058824,0.8
MIL,0,0.511904761904762,0.5380710659898478,0.3819444444444445,0.3571428571428571,0.33333333333333337,0.41025641025641024,0.35000000000000003,0.29411764705882354,0.7220000000000001
POR,1,0.5476190476190476,0.6497461928934012,0.625,0.3214285714285714,0.3589743589743589,0.3846153846153846,0.45,0.058823529411764705,1.0
BOS,0,0.38095238095238104,0.3705583756345179,0.4583333333333333,0.5,0.6153846153846153,0.4871794871794871,0.2,0.7058823529411764,1.0
LAL,1,0.488095238095238,0.3223350253807107,0.796875,0.5357142857142857,0.5384615384615384,0.4871794871794871,0.55,0.11764705882352941,0.731
IND,0,0.38095238095238104,0.4441624365482235,0.5642361111111112,0.3214285714285714,0.4871794871794871,0.2564102564102564,0.45,0.5294117647058824,0.615
NYK,0,0.4285714285714285,0.30710659898477166,0.2465277777777778,0.8571428571428571,0.5128205128205128,0.10256410256410253,0.4,0.4117647058823529,0.76
PHI,1,0.6428571428571429,0.5659898477157361,0.640625,0.3571428571428571,0.3589743589743589,0.41025641025641024,0.30000000000000004,0.6470588235294118,0.905
UTA,0,0.6071428571428571,0.6091370558375637,0.4583333333333333,0.3571428571428571,0.4358974358974359,0.641025641025641,0.15000000000000002,0.5294117647058824,0.88
CLE,1,0.41666666666666663,0.5076142131979697,0.5746527777777778,0.3571428571428571,0.5641025641025641,0.3846153846153846,0.30000000000000004,0.47058823529411764,0.667
MEM,0,0.33333333333333337,0.34010152284263984,0.4288194444444445,0.25,0.5128205128205128,0.3589743589743589,0.45,0.7058823529411764,0.882
DET,0,0.619047619047619,0.5812182741116754,0.6180555555555556,0.46428571428571425,0.23076923076923073,0.4358974358974359,0.25,0.1764705882352941,0.75
LAC,1,0.7500000000000001,0.8096446700507618,0.71875,0.25,0.33333333333333337,0.5128205128205128,0.6000000000000001,0.29411764705882354,0.8420000000000001
MIA,0,0.4404761904761906,0.39340101522842663,0.2725694444444445,0.5,0.7435897435897435,0.33333333333333337,0.2,0.058823529411764705,0.7709999999999999
WAS,0,0.34523809523809523,0.34010152284263984,0.3350694444444444,0.21428571428571427,0.5384615384615384,0.4358974358974359,0.25,0.23529411764705882,0.81
ATL,1,0.6666666666666666,0.6065989847715738,0.5503472222222223,0.42857142857142855,0.3846153846153846,0.46153846153846156,0.35000000000000003,0.23529411764705882,0.778
PHX,0,0.5595238095238094,0.6522842639593911,0.5364583333333334,0.2857142857142857,0.3589743589743589,0.5128205128205128,0.30000000000000004,0.29411764705882354,0.8570000000000001
IND,0,0.5833333333333334,0.67005076142132,0.4791666666666667,0.2857142857142857,0.3846153846153846,0.3076923076923077,0.65,0.1764705882352941,0.833
SAC,1,0.7142857142857143,0.7360406091370562,0.5434027777777779,0.3214285714285714,0.33333333333333337,0.3846153846153846,0.75,0.1764705882352941,0.643
HOU,1,0.738095238095238,0.7969543147208125,0.49652777777777773,0.25,0.6666666666666666,0.4871794871794871,0.45,0.1764705882352941,0.8240000000000001
TOR,0,0.3928571428571429,0.41370558375634525,0.4583333333333333,0.2857142857142857,0.33333333333333337,0.15384615384615385,0.55,0.29411764705882354,0.75
GSW,1,0.5714285714285715,0.703045685279188,0.5381944444444445,0.21428571428571427,0.6153846153846153,0.5384615384615384,0.35000000000000003,0.47058823529411764,0.818
MEM,0,0.33333333333333337,0.3172588832487311,0.4079861111111111,0.3214285714285714,0.3076923076923077,0.4871794871794871,0.35000000000000003,0.23529411764705882,0.708
MIN,0,0.3928571428571429,0.47208121827411165,0.4288194444444445,0.21428571428571427,0.41025641025641024,0.33333333333333337,0.4,0.29411764705882354,0.9
ORL,1,0.41666666666666663,0.46192893401015245,0.5052083333333334,0.3571428571428571,0.41025641025641024,0.33333333333333337,0.55,0.23529411764705882,0.8079999999999999
CHA,0,0.3928571428571429,0.4289340101522845,0.6649305555555557,0.25,0.3076923076923077,0.28205128205128205,0.6000000000000001,0.23529411764705882,0.7140000000000001
OKC,1,0.630952380952381,0.786802030456853,0.6996527777777779,0.10714285714285714,0.6410256410256411,0.5128205128205128,0.5,0.5882352941176471,0.778
NOP,0,0.488095238095238,0.5253807106598987,0.3472222222222222,0.46428571428571425,0.2564102564102564,0.46153846153846156,0.7000000000000001,0.1764705882352941,0.7140000000000001
SAS,0,0.47619047619047616,0.5126903553299493,0.3246527777777778,0.6428571428571428,0.5384615384615384,0.6153846153846153,0.30000000000000004,0.5882352941176471,0.611
DEN,1,0.5595238095238094,0.5786802030456855,0.4583333333333333,0.5714285714285714,0.41025641025641024,0.5897435897435898,0.15000000000000002,0.3529411764705882,0.941
POR,0,0.41666666666666663,0.47208121827411165,0.5000000000000001,0.46428571428571425,0.20512820512820518,0.07692307692307693,0.35000000000000003,0.23529411764705882,0.8
BKN,1,0.7500000000000001,0.6065989847715738,0.560763888888889,0.46428571428571425,0.6153846153846153,0.6153846153846153,0.15000000000000002,0.29411764705882354,0.783
PHI,0,0.5714285714285715,0.45939086294416254,0.5989583333333334,0.39285714285714285,0.4358974358974359,0.3846153846153846,0.35000000000000003,0.058823529411764705,0.778
ATL,1,0.8095238095238094,0.5203045685279191,0.44618055555555564,0.5714285714285714,0.6410256410256411,0.41025641025641024,0.25,0.23529411764705882,0.773
GSW,0,0.7261904761904762,0.4289340101522845,0.43750000000000006,0.5,0.6923076923076922,0.3846153846153846,0.2,0.4117647058823529,0.8
CHI,0,0.5000000000000001,0.46954314720812196,0.4427083333333333,0.39285714285714285,0.5128205128205128,0.33333333333333337,0.65,0.1764705882352941,0.909
SAC,1,0.5952380952380952,0.5659898477157361,0.5486111111111112,0.14285714285714285,0.5128205128205128,0.5641025641025641,0.6000000000000001,0.058823529411764705,0.828
LAL,1,0.47619047619047616,0.5355329949238579,0.5520833333333335,0.10714285714285714,0.4871794871794871,0.4358974358974359,0.2,0.6470588235294118,0.8520000000000001
NYK,0,0.38095238095238104,0.3375634517766499,0.37673611111111116,0.6428571428571428,0.4358974358974359,0.2564102564102564,0.05,0.23529411764705882,0.867
DAL,0,0.5238095238095238,0.5507614213197971,0.592013888888889,0.2857142857142857,0.46153846153846156,0.28205128205128205,0.45,0.058823529411764705,0.913
MIL,1,0.6666666666666666,0.7385786802030458,0.5746527777777778,0.17857142857142855,0.3846153846153846,0.5897435897435898,0.65,0.11764705882352941,0.68
CLE,1,0.5238095238095238,0.5000000000000002,0.3923611111111111,0.3571428571428571,0.6410256410256411,0.5128205128205128,0.30000000000000004,0.23529411764705882,0.923
SAS,0,0.33333333333333337,0.22842639593908642,0.4010416666666667,0.5,0.6153846153846153,0.3076923076923077,0.30000000000000004,0.3529411764705882,0.81
DET,0,0.30952380952380965,0.4390862944162437,0.328125,0.3214285714285714,0.28205128205128205,0.28205128205128205,0.30000000000000004,0.29411764705882354,0.8640000000000001
ORL,0,0.45238095238095244,0.6573604060913707,0.6041666666666667,0.25,0.3589743589743589,0.28205128205128205,0.35000000000000003,0.1764705882352941,0.733
PHX,1,0.7976190476190476,0.8553299492385789,0.6440972222222223,0.3214285714285714,0.4358974358974359,0.5641025641025641,0.65,0.3529411764705882,0.8079999999999999
WAS,0,0.4642857142857143,0.5406091370558377,0.26041666666666663,0.46428571428571425,0.15384615384615385,0.5384615384615384,0.55,0.23529411764705882,0.647
BOS,1,0.6904761904761906,0.5279187817258886,0.5277777777777778,0.6071428571428571,0.6153846153846153,0.4871794871794871,0.6000000000000001,0.23529411764705882,0.8890000000000001
MEM,0,0.2142857142857143,0.2614213197969544,0.3819444444444445,0.5714285714285714,0.3589743589743589,0.20512820512820512,0.25,0.1764705882352941,0.833
CHA,0,0.30952380952380965,0.30710659898477166,0.359375,0.39285714285714285,0.41025641025641024,0.17948717948717946,0.30000000000000004,0.29411764705882354,0.84
IND,1,0.5000000000000001,0.5380710659898478,0.4583333333333333,0.39285714285714285,0.5641025641025641,0.5897435897435898,0.25,0.23529411764705882,0.778
LAC,1,0.3571428571428571,0.4187817258883251,0.592013888888889,0.3214285714285714,0.5897435897435898,0.3076923076923077,0.30000000000000004,0.29411764705882354,0.8640000000000001
MIA,0,0.261904761904762,0.35786802030456855,0.34375,0.42857142857142855,0.4358974358974359,0.33333333333333337,0.45,0.0,0.917
HOU,0,0.20238095238095244,0.19035532994923876,0.4583333333333333,0.3571428571428571,0.3846153846153846,0.23076923076923073,0.5,0.4117647058823529,0.667
MIN,0,0.45238095238095244,0.4238578680203047,0.5173611111111113,0.39285714285714285,0.7948717948717948,0.2564102564102564,0.30000000000000004,0.6470588235294118,0.741
OKC,1,0.738095238095238,0.4974619289340103,0.513888888888889,0.5,0.3846153846153846,0.7435897435897435,0.30000000000000004,0.47058823529411764,1.0
TOR,0,0.6428571428571429,0.5025380710659899,0.5746527777777778,0.39285714285714285,0.5384615384615384,0.6923076923076923,0.30000000000000004,0.29411764705882354,0.81
MIL,0,0.41666666666666663,0.47461928934010156,0.5156250000000001,0.25,0.23076923076923073,0.41025641025641024,0.4,0.1764705882352941,0.6
UTA,1,0.5952380952380952,0.5228426395939088,0.5503472222222223,0.42857142857142855,0.6153846153846153,0.5128205128205128,0.15000000000000002,0.1764705882352941,0.833
DEN,0,0.4642857142857143,0.5355329949238579,0.625,0.5,0.3076923076923077,0.3846153846153846,0.4,0.3529411764705882,0.8420000000000001
POR,0,0.3571428571428571,0.46192893401015245,0.49652777777777773,0.5357142857142857,0.28205128205128205,0.46153846153846156,0.30000000000000004,0.1764705882352941,0.9329999999999999
CHA,0,0.5357142857142857,0.5406091370558377,0.5850694444444445,0.17857142857142855,0.33333333333333337,0.3846153846153846,0.45,0.058823529411764705,0.7859999999999999
LAL,1,0.6071428571428571,0.7233502538071068,0.2881944444444444,0.25,0.6410256410256411,0.641025641025641,0.25,0.3529411764705882,0.8420000000000001
CLE,1,0.7500000000000001,0.7690355329949241,0.8541666666666667,0.17857142857142855,0.6153846153846153,0.641025641025641,0.5,0.29411764705882354,0.647
SAC,0,0.4404761904761906,0.46954314720812196,0.5503472222222223,0.3571428571428571,0.3589743589743589,0.4358974358974359,0.25,0.058823529411764705,0.583
DAL,1,0.5357142857142857,0.5228426395939088,0.5659722222222223,0.2857142857142857,0.5128205128205128,0.4358974358974359,0.30000000000000004,0.23529411764705882,0.7390000000000001
PHI,0,0.34523809523809523,0.3883248730964468,0.359375,0.5714285714285714,0.4871794871794871,0.23076923076923073,0.4,0.29411764705882354,0.7000000000000001
ATL,0,0.8452380952380952,0.6598984771573606,0.7708333333333334,0.46428571428571425,0.2564102564102564,0.6153846153846153,0.25,0.23529411764705882,0.8150000000000001
LAC,1,0.9047619047619048,0.7791878172588835,0.9218750000000001,0.2857142857142857,0.3076923076923077,0.5384615384615384,0.4,0.29411764705882354,0.774
BKN,0,0.29761904761904756,0.2664974619289342,0.41840277777777773,0.39285714285714285,0.28205128205128205,0.3076923076923077,0.35000000000000003,0.7058823529411764,0.773
GSW,1,0.4285714285714285,0.46954314720812196,0.19618055555555552,0.5714285714285714,0.717948717948718,0.33333333333333337,0.35000000000000003,0.47058823529411764,0.826
NOP,1,0.7738095238095238,0.5913705583756348,0.6128472222222223,0.6071428571428571,0.46153846153846156,0.641025641025641,0.55,0.29411764705882354,1.0
TOR,0,0.3214285714285715,0.5050761421319798,0.44097222222222215,0.3571428571428571,0.3076923076923077,0.41025641025641024,0.2,0.3529411764705882,0.667
HOU,0,0.6666666666666666,0.6040609137055839,0.7135416666666667,0.7142857142857142,0.3076923076923077,0.3846153846153846,0.25,0.1764705882352941,0.7390000000000001
IND,1,0.7023809523809524,0.8908629441624367,0.6944444444444445,0.17857142857142855,0.10256410256410253,0.6153846153846153,0.35000000000000003,0.4117647058823529,0.643
BKN,0,0.40476190476190477,0.4416243654822336,0.5121527777777778,0.2857142857142857,0.4871794871794871,0.5641025641025641,0.30000000000000004,0.29411764705882354,0.867
DAL,1,0.5476190476190476,0.5786802030456855,0.6475694444444445,0.21428571428571427,0.5897435897435898,0.3589743589743589,0.35000000000000003,0.1764705882352941,0.615
MIA,1,0.5714285714285715,0.6675126903553301,0.5069444444444445,0.39285714285714285,0.46153846153846156,0.5128205128205128,0.5,0.1764705882352941,0.778
ORL,0,0.261904761904762,0.40862944162436543,0.37673611111111116,0.2857142857142857,0.3846153846153846,0.3589743589743589,0.35000000000000003,0.1764705882352941,0.7140000000000001
MEM,0,0.47619047619047616,0.5989847715736041,0.8663194444444445,0.2857142857142857,0.28205128205128205,0.5641025641025641,0.2,0.29411764705882354,0.625
NYK,1,0.5952380952380952,0.7131979695431474,0.5868055555555557,0.2857142857142857,0.33333333333333337,0.4358974358974359,0.6000000000000001,0.29411764705882354,0.8
CHI,1,0.6666666666666666,0.5253807106598987,0.5746527777777778,0.46428571428571425,0.4871794871794871,0.33333333333333337,0.45,0.9411764705882353,0.8440000000000001
MIN,0,0.5952380952380952,0.45685279187817285,0.6510416666666667,0.3571428571428571,0.41025641025641024,0.4358974358974359,0.30000000000000004,0.29411764705882354,0.731
OKC,0,0.5238095238095238,0.5101522842639594,0.7725694444444445,0.3214285714285714,0.17948717948717952,0.3846153846153846,0.45,0.5294117647058824,0.667
UTA,0,0.6071428571428571,0.6091370558375637,0.5746527777777778,0.5357142857142857,0.4358974358974359,0.46153846153846156,0.45,0.47058823529411764,0.9
MIL,0,0.3928571428571429,0.3959390862944163,0.4444444444444445,0.3571428571428571,0.46153846153846156,0.3076923076923077,0.5,0.23529411764705882,0.6
PHX,1,0.488095238095238,0.5812182741116754,0.37673611111111116,0.2857142857142857,0.6410256410256411,0.15384615384615385,0.4,0.29411764705882354,0.667
CHA,0,0.5238095238095238,0.5380710659898478,0.592013888888889,0.3214285714285714,0.33333333333333337,0.41025641025641024,0.30000000000000004,0.11764705882352941,0.65
TOR,1,0.5952380952380952,0.6446700507614216,0.7743055555555556,0.25,0.46153846153846156,0.4871794871794871,0.25,0.1764705882352941,0.833
GSW,1,0.6428571428571429,0.5659898477157361,0.6111111111111112,0.42857142857142855,0.6153846153846153,0.4871794871794871,0.35000000000000003,0.47058823529411764,0.773
PHI,0,0.3690476190476192,0.35786802030456855,0.3142361111111111,0.39285714285714285,0.33333333333333337,0.2564102564102564,0.35000000000000003,0.47058823529411764,1.0
CLE,1,0.488095238095238,0.5380710659898478,0.47569444444444436,0.25,0.5897435897435898,0.3589743589743589,0.2,0.29411764705882354,0.7270000000000001
WAS,0,0.3928571428571429,0.4314720812182744,0.5746527777777778,0.42857142857142855,0.4871794871794871,0.41025641025641024,0.5,0.29411764705882354,0.667
ATL,0,0.5238095238095238,0.3680203045685282,0.4305555555555555,0.46428571428571425,0.5128205128205128,0.33333333333333337,0.4,0.11764705882352941,0.9
BOS,1,0.619047619047619,0.6345177664974622,0.4826388888888889,0.21428571428571427,0.5897435897435898,0.5641025641025641,0.30000000000000004,0.5294117647058824,0.909
MIA,1,0.511904761904762,0.5507614213197971,0.4288194444444445,0.17857142857142855,0.6153846153846153,0.46153846153846156,0.4,0.11764705882352941,0.783
SAS,0,0.3690476190476192,0.45431472081218294,0.4427083333333333,0.21428571428571427,0.6153846153846153,0.4871794871794871,0.30000000000000004,0.11764705882352941,0.588
LAC,0,0.3928571428571429,0.46954314720812196,0.5312500000000001,0.2857142857142857,0.33333333333333337,0.3076923076923077,0.35000000000000003,0.11764705882352941,0.846
NOP,1,0.5238095238095238,0.6522842639593911,0.5312500000000001,0.2857142857142857,0.3589743589743589,0.4871794871794871,0.65,0.29411764705882354,0.688
DET,1,0.7142857142857143,0.718274111675127,0.8315972222222222,0.21428571428571427,0.6666666666666666,0.5384615384615384,0.1,0.11764705882352941,1.0
SAC,0,0.5595238095238094,0.5000000000000002,0.47222222222222227,0.17857142857142855,0.3076923076923077,0.5128205128205128,0.35000000000000003,0.3529411764705882,0.682
GSW,1,0.6904761904761906,0.7157360406091373,0.8020833333333335,0.3571428571428571,0.5897435897435898,0.5641025641025641,0.35000000000000003,0.4117647058823529,0.7690000000000001
IND,0,0.4285714285714285,0.5177664974619292,0.5520833333333335,0.25,0.17948717948717952,0.5128205128205128,0.55,0.3529411764705882,0.7040000000000001
ORL,1,0.6428571428571429,0.8147208121827412,0.9097222222222222,0.2857142857142857,0.3846153846153846,0.5897435897435898,0.55,0.29411764705882354,0.65
SAS,0,0.45238095238095244,0.6142131979695433,0.42534722222222215,0.14285714285714285,0.17948717948717952,0.46153846153846156,0.35000000000000003,0.29411764705882354,0.941
BKN,0,0.261904761904762,0.30710659898477166,0.5746527777777778,0.42857142857142855,0.15384615384615385,0.28205128205128205,0.45,0.1764705882352941,0.7859999999999999
CLE,1,0.5357142857142857,0.6624365482233503,0.5833333333333334,0.25,0.6410256410256411,0.3846153846153846,0.4,0.7647058823529411,1.0
DAL,1,0.5833333333333334,0.6269035532994924,0.625,0.21428571428571427,0.46153846153846156,0.4871794871794871,0.35000000000000003,0.3529411764705882,0.783
NYK,0,0.41666666666666663,0.4314720812182744,0.5364583333333334,0.5,0.41025641025641024,0.41025641025641024,0.25,0.11764705882352941,0.909
CHI,1,0.5357142857142857,0.6776649746192895,0.6822916666666667,0.2857142857142857,0.5641025641025641,0.33333333333333337,0.15000000000000002,0.23529411764705882,0.909
MEM,0,0.4404761904761906,0.46954314720812196,0.5590277777777779,0.3214285714285714,0.23076923076923073,0.3846153846153846,0.4,0.23529411764705882,0.615
MIL,0,0.38095238095238104,0.5507614213197971,0.6163194444444445,0.3571428571428571,0.23076923076923073,0.6153846153846153,0.30000000000000004,0.1764705882352941,0.688
MIN,1,0.6666666666666666,0.6979695431472084,0.7690972222222223,0.42857142857142855,0.3846153846153846,0.5897435897435898,0.4,0.1764705882352941,0.75
PHX,1,0.6666666666666666,0.7969543147208125,0.71875,0.17857142857142855,0.41025641025641024,0.6666666666666666,0.5,0.4117647058823529,0.688
UTA,0,0.5000000000000001,0.40355329949238605,0.47569444444444436,0.6785714285714285,0.4358974358974359,0.4358974358974359,0.35000000000000003,0.4117647058823529,0.677
DEN,0,0.488095238095238,0.5279187817258886,0.640625,0.5,0.5128205128205128,0.5641025641025641,0.2,0.3529411764705882,0.8570000000000001
LAL,0,0.3928571428571429,0.46700507614213227,0.4357638888888889,0.3571428571428571,0.33333333333333337,0.41025641025641024,0.6000000000000001,0.5882352941176471,0.7270000000000001
DET,1,0.6547619047619048,0.5253807106598987,0.9097222222222222,0.5714285714285714,0.33333333333333337,0.3846153846153846,0.15000000000000002,0.4117647058823529,0.71
POR,0,0.5833333333333334,0.46700507614213227,0.5173611111111113,0.39285714285714285,0.28205128205128205,0.46153846153846156,0.45,0.4117647058823529,0.8790000000000001
ATL,1,0.6428571428571429,0.6142131979695433,0.6510416666666667,0.3214285714285714,0.3846153846153846,0.5128205128205128,0.2,0.5294117647058824,0.818
PHI,0,0.5714285714285715,0.3857868020304569,0.4583333333333333,0.6428571428571428,0.3846153846153846,0.33333333333333337,0.35000000000000003,0.3529411764705882,0.7590000000000001
BOS,1,0.7142857142857143,0.6218274111675131,0.4427083333333333,0.3214285714285714,0.6153846153846153,0.3589743589743589,0.45,0.29411764705882354,0.929
WAS,0,0.6666666666666666,0.5000000000000002,0.6197916666666667,0.17857142857142855,0.46153846153846156,0.5384615384615384,0.4,0.058823529411764705,0.905
HOU,0,0.3690476190476192,0.4314720812182744,0.5659722222222223,0.42857142857142855,0.5128205128205128,0.28205128205128205,0.25,0.1764705882352941,0.813
TOR,1,0.40476190476190477,0.3654822335025383,0.40625000000000006,0.5714285714285714,0.23076923076923073,0.33333333333333337,0.7000000000000001,0.47058823529411764,0.895
CHA,0,0.13095238095238104,0.1649746192893402,0.29861111111111116,0.2857142857142857,0.6153846153846153,0.15384615384615385,0.1,0.11764705882352941,0.793
MIL,0,0.5595238095238094,0.40355329949238605,0.48090277777777785,0.3571428571428571,0.6923076923076922,0.3846153846153846,0.4,0.29411764705882354,0.833
DEN,0,0.3928571428571429,0.47208121827411165,0.4791666666666667,0.3214285714285714,0.2564102564102564,0.3846153846153846,0.45,0.29411764705882354,0.7140000000000001
SAC,1,0.738095238095238,0.7842639593908631,0.748263888888889,0.21428571428571427,0.5128205128205128,0.5384615384615384,0.55,0.058823529411764705,0.8890000000000001
LAL,1,0.7857142857142857,0.7106598984771577,0.6649305555555557,0.17857142857142855,0.28205128205128205,0.5384615384615384,0.25,0.29411764705882354,0.8440000000000001
NOP,0,0.5833333333333334,0.6091370558375637,0.5381944444444445,0.3571428571428571,0.3846153846153846,0.4358974358974359,0.25,0.4117647058823529,0.826
DAL,1,0.869047619047619,0.7741116751269039,0.5659722222222223,0.39285714285714285,0.6923076923076922,0.4871794871794871,0.4,0.1764705882352941,0.758
OKC,0,0.45238095238095244,0.2817258883248731,0.5086805555555557,0.42857142857142855,0.3076923076923077,0.3076923076923077,0.25,0.23529411764705882,0.8570000000000001
DET,0,0.3928571428571429,0.41624365482233516,0.4010416666666667,0.5,0.6923076923076922,0.41025641025641024,0.35000000000000003,0.11764705882352941,1.0
LAC,1,0.4642857142857143,0.4416243654822336,0.4583333333333333,0.0,0.4871794871794871,0.23076923076923073,0.45,0.3529411764705882,0.9620000000000001
BKN,1,0.5952380952380952,0.7258883248730965,0.748263888888889,0.3214285714285714,0.41025641025641024,0.5128205128205128,0.4,0.4117647058823529,0.7270000000000001
SAS,0,0.3571428571428571,0.30203045685279206,0.4427083333333333,0.5357142857142857,0.2564102564102564,0.23076923076923073,0.25,0.1764705882352941,0.9520000000000001
CHA,1,0.5000000000000001,0.7512690355329952,0.7760416666666667,0.17857142857142855,0.5641025641025641,0.4871794871794871,0.4,0.23529411764705882,0.7140000000000001
MEM,0,0.3928571428571429,0.4822335025380713,0.5121527777777778,0.3214285714285714,0.17948717948717952,0.5641025641025641,0.6000000000000001,0.29411764705882354,0.5
CHI,0,0.41666666666666663,0.39847715736040623,0.4427083333333333,0.6428571428571428,0.23076923076923073,0.2564102564102564,0.5,0.3529411764705882,0.7140000000000001
ORL,1,0.488095238095238,0.4796954314720814,0.4583333333333333,0.46428571428571425,0.4871794871794871,0.3076923076923077,0.2,0.3529411764705882,0.731
PHI,0,0.5476190476190476,0.5152284263959392,0.39409722222222227,0.46428571428571425,0.4871794871794871,0.4358974358974359,0.4,0.23529411764705882,0.652
WAS,0,0.47619047619047616,0.5355329949238579,0.5243055555555557,0.25,0.41025641025641024,0.4358974358974359,0.35000000000000003,0.47058823529411764,0.762
ATL,1,0.5833333333333334,0.451776649746193,0.47222222222222227,0.3214285714285714,0.41025641025641024,0.3589743589743589,0.35000000000000003,0.47058823529411764,0.757
HOU,0,0.47619047619047616,0.41370558375634525,0.4045138888888889,0.5714285714285714,0.6666666666666666,0.28205128205128205,0.30000000000000004,0.3529411764705882,0.632
IND,1,0.619047619047619,0.8451776649746194,0.71875,0.21428571428571427,0.4871794871794871,0.4871794871794871,0.2,0.1764705882352941,0.579
NYK,0,0.45238095238095244,0.5050761421319798,0.4236111111111111,0.17857142857142855,0.28205128205128205,0.1282051282051282,0.35000000000000003,0.23529411764705882,0.913
CLE,0,0.5476190476190476,0.6218274111675131,0.47222222222222227,0.5,0.4358974358974359,0.641025641025641,0.25,0.23529411764705882,0.6920000000000001
TOR,0,0.261904761904762,0.3172588832487311,0.3836805555555555,0.42857142857142855,0.3076923076923077,0.28205128205128205,0.35000000000000003,0.1764705882352941,0.696
GSW,1,0.47619047619047616,0.4289340101522845,0.6006944444444445,0.46428571428571425,0.5897435897435898,0.5641025641025641,0.30000000000000004,0.11764705882352941,0.545
PHX,0,0.4642857142857143,0.45685279187817285,0.4427083333333333,0.3214285714285714,0.4358974358974359,0.4358974358974359,0.45,0.47058823529411764,0.938
NOP,0,0.23809523809523803,0.5000000000000002,0.5225694444444445,0.2857142857142857,0.3076923076923077,0.41025641025641024,0.45,0.3529411764705882,0.688
POR,0,0.13095238095238104,0.39847715736040623,0.37673611111111116,0.39285714285714285,0.3846153846153846,0.20512820512820512,0.35000000000000003,0.23529411764705882,0.706
BOS,0,0.4404761904761906,0.5812182741116754,0.592013888888889,0.21428571428571427,0.5128205128205128,0.41025641025641024,0.05,0.5294117647058824,0.706
MIA,0,0.3928571428571429,0.3426395939086295,0.4010416666666667,0.5,0.3846153846153846,0.2564102564102564,0.2,0.11764705882352941,0.9329999999999999
OKC,1,0.6428571428571429,0.67005076142132,0.7152777777777779,0.17857142857142855,0.3846153846153846,0.4871794871794871,0.4,0.5294117647058824,0.8150000000000001
SAC,0,0.47619047619047616,0.5380710659898478,0.5416666666666667,0.3571428571428571,0.3589743589743589,0.5384615384615384,0.25,0.29411764705882354,0.6920000000000001
CHA,0,0.45238095238095244,0.6598984771573606,0.39062499999999994,0.17857142857142855,0.6410256410256411,0.41025641025641024,0.25,0.1764705882352941,0.813
IND,0,0.34523809523809523,0.5812182741116754,0.34375,0.07142857142857142,0.3589743589743589,0.5128205128205128,0.45,0.1764705882352941,0.625
CLE,0,0.5714285714285715,0.5101522842639594,0.4895833333333333,0.5357142857142857,0.3076923076923077,0.5641025641025641,0.30000000000000004,0.47058823529411764,0.8
PHI,1,0.5952380952380952,0.6802030456852795,0.6145833333333334,0.39285714285714285,0.3846153846153846,0.3589743589743589,0.25,0.23529411764705882,0.8420000000000001
ATL,0,0.630952380952381,0.484771573604061,0.44618055555555564,0.5357142857142857,0.46153846153846156,0.5641025641025641,0.2,0.1764705882352941,0.828
CHI,1,0.7500000000000001,0.703045685279188,0.685763888888889,0.25,0.5128205128205128,0.46153846153846156,0.30000000000000004,0.11764705882352941,0.7240000000000001
SAS,1,0.5833333333333334,0.6395939086294418,0.5173611111111113,0.17857142857142855,0.6410256410256411,0.6666666666666666,0.6000000000000001,0.7647058823529411,0.826
TOR,0,0.30952380952380965,0.30710659898477166,0.328125,0.5714285714285714,0.3846153846153846,0.3589743589743589,0.55,0.23529411764705882,0.813
HOU,1,0.38095238095238104,0.4390862944162437,0.5486111111111112,0.42857142857142855,0.28205128205128205,0.28205128205128205,0.6000000000000001,0.1764705882352941,0.6970000000000001
NYK,0,0.3571428571428571,0.45685279187817285,0.4583333333333333,0.6785714285714285,0.41025641025641024,0.20512820512820512,0.2,0.23529411764705882,0.583
