date,type,team,home,away,PTS,FG%,3P%,FT%,OREB,DREB,AST,STL,BLK,win,season
2019-02-08,regular,SAC,SAC,MIA,0.3148148148148149,0.3397129186602871,0.35163398692810466,0.6743554952510176,0.3448275862068966,0.4545454545454546,0.23809523809523808,0.5,0.25,1,2019
2019-02-09,regular,SAS,UTA,SAS,0.34259259259259267,0.430622009569378,0.3150326797385621,0.864314789687924,0.1724137931034483,0.34090909090909094,0.38095238095238093,0.3181818181818182,0.15000000000000002,0,2019
2019-02-09,regular,UTA,UTA,SAS,0.5277777777777779,0.605263157894737,0.4091503267973856,0.66078697421981,0.3103448275862069,0.6136363636363636,0.5,0.3181818181818182,0.15000000000000002,1,2019
2019-02-09,regular,CLE,IND,CLE,0.20370370370370372,0.4162679425837319,0.47973856209150334,0.24559023066485747,0.1724137931034483,0.20454545454545459,0.3571428571428571,0.13636363636363635,0.1,0,2019
2019-02-09,regular,IND,IND,CLE,0.34259259259259267,0.638755980861244,0.35163398692810466,0.45725915875169604,0.20689655172413793,0.4772727272727273,0.5476190476190476,0.36363636363636365,0.25,1,2019
2019-02-09,regular,ATL,ATL,CHA,0.4814814814814816,0.6363636363636362,0.4535947712418301,0.6431478968792401,0.3448275862068966,0.2272727272727273,0.4285714285714286,0.4545454545454546,0.15000000000000002,0,2019
2019-02-09,regular,CHA,ATL,CHA,0.5648148148148149,0.6602870813397128,0.4901960784313726,0.6987788331071911,0.3448275862068966,0.25,0.5238095238095237,0.5454545454545454,0.35000000000000003,1,2019
2019-02-09,regular,NYK,NYK,TOR,0.2870370370370371,0.34928229665071775,0.4222222222222223,0.42876526458616,0.5172413793103449,0.5909090909090909,0.33333333333333326,0.4090909090909091,0.2,0,2019
2019-02-09,regular,TOR,NYK,TOR,0.33333333333333337,0.2751196172248803,0.4222222222222223,0.766621438263229,0.3448275862068966,0.4772727272727273,0.45238095238095233,0.36363636363636365,0.25,1,2019
2019-02-09,regular,BOS,BOS,LAC,0.40740740740740744,0.3708133971291865,0.35163398692810466,0.7367706919945725,0.27586206896551724,0.4772727272727273,0.30952380952380953,0.4090909090909091,0.15000000000000002,0,2019
2019-02-09,regular,LAC,BOS,LAC,0.5092592592592593,0.4952153110047848,0.4222222222222223,0.694708276797829,0.20689655172413793,0.6136363636363636,0.47619047619047616,0.2727272727272727,0.30000000000000004,1,2019
2019-02-09,regular,CHI,CHI,WAS,0.5277777777777779,0.5645933014354068,0.24052287581699347,0.66078697421981,0.48275862068965514,0.34090909090909094,0.47619047619047616,0.3181818181818182,0.25,0,2019
2019-02-09,regular,WAS,CHI,WAS,0.6111111111111112,0.7416267942583732,0.47973856209150334,0.8059701492537312,0.20689655172413793,0.38636363636363635,0.7142857142857142,0.2727272727272727,0.30000000000000004,1,2019
2019-02-09,regular,MEM,MEM,NOP,0.2870370370370371,0.38995215311004783,0.26013071895424844,0.7734056987788329,0.3448275862068966,0.4318181818181819,0.45238095238095233,0.2727272727272727,0.1,1,2019
2019-02-09,regular,NOP,MEM,NOP,0.20370370370370372,0.3014354066985646,0.1372549019607843,0.44776119402985065,0.5862068965517241,0.4318181818181819,0.40476190476190477,0.2727272727272727,0.25,0,2019
2019-02-09,regular,HOU,HOU,OKC,0.40740740740740744,0.3851674641148326,0.3647058823529412,0.6377204884667571,0.24137931034482757,0.36363636363636365,0.23809523809523808,0.4545454545454546,0.35000000000000003,0,2019
2019-02-09,regular,OKC,HOU,OKC,0.4537037037037037,0.430622009569378,0.39869281045751637,0.7286295793758479,0.41379310344827586,0.5681818181818182,0.2857142857142857,0.3181818181818182,0.25,1,2019
2019-02-09,regular,MIL,MIL,ORL,0.13888888888888895,0.13636363636363646,0.12287581699346409,0.7734056987788329,0.41379310344827586,0.5227272727272727,0.23809523809523808,0.2272727272727273,0.4,0,2019
2019-02-09,regular,ORL,MIL,ORL,0.32407407407407407,0.47607655502392343,0.3830065359477124,0.7734056987788329,0.3103448275862069,0.7272727272727272,0.47619047619047616,0.2272727272727273,0.4,1,2019
2019-02-10,regular,DAL,DAL,POR,0.3148148148148149,0.34688995215311,0.322875816993464,0.705563093622795,0.3793103448275862,0.2727272727272727,0.2857142857142857,0.2727272727272727,0.15000000000000002,1,2019
2019-02-10,regular,POR,DAL,POR,0.3055555555555556,0.5239234449760763,0.30457516339869284,0.41791044776119396,0.41379310344827586,0.4545454545454546,0.38095238095238093,0.3181818181818182,0.2,0,2019
2019-02-10,regular,LAL,PHI,LAL,0.4814814814814816,0.5909090909090908,0.3830065359477124,0.6431478968792401,0.3103448275862069,0.40909090909090906,0.5476190476190476,0.13636363636363635,0.2,0,2019
2019-02-10,regular,PHI,PHI,LAL,0.6944444444444444,0.736842105263158,0.5529411764705883,0.8154681139755766,0.24137931034482757,0.4318181818181819,0.5952380952380952,0.4545454545454546,0.15000000000000002,1,2019
2019-02-10,regular,PHX,SAC,PHX,0.33333333333333337,0.3564593301435406,0.18954248366013074,0.6377204884667571,0.5172413793103449,0.5227272727272727,0.33333333333333326,0.2272727272727273,0.2,0,2019
2019-02-10,regular,SAC,SAC,PHX,0.4537037037037037,0.43779904306220097,0.2784313725490196,0.6295793758480326,0.3793103448275862,0.5,0.4285714285714286,0.5454545454545454,0.55,1,2019
2019-02-10,regular,ATL,ATL,ORL,0.37037037037037046,0.46411483253588504,0.4300653594771242,0.7829036635006783,0.1724137931034483,0.2727272727272727,0.45238095238095233,0.2272727272727273,0.30000000000000004,0,2019
2019-02-10,regular,ORL,ATL,ORL,0.5185185185185186,0.4880382775119616,0.35816993464052294,0.8548168249660786,0.3793103448275862,0.5,0.5,0.18181818181818182,0.45,1,2019
2019-02-10,regular,GSW,GSW,MIA,0.4814814814814816,0.6411483253588517,0.3712418300653595,0.6350067842605154,0.24137931034482757,0.2954545454545454,0.47619047619047616,0.36363636363636365,0.25,1,2019
2019-02-10,regular,MIA,GSW,MIA,0.462962962962963,0.44976076555023936,0.44705882352941184,0.32157394843962,0.7241379310344828,0.34090909090909094,0.5714285714285714,0.2727272727272727,0.2,0,2019
2019-02-11,regular,CLE,CLE,NYK,0.36111111111111116,0.3133971291866029,0.3150326797385621,0.8575305291723201,0.5862068965517241,0.5227272727272727,0.2857142857142857,0.2727272727272727,0.1,1,2019
2019-02-11,regular,NYK,CLE,NYK,0.33333333333333337,0.44976076555023936,0.25098039215686274,0.525101763907734,0.3448275862068966,0.4545454545454546,0.30952380952380953,0.36363636363636365,0.45,0,2019
2019-02-11,regular,DET,DET,WAS,0.4907407407407407,0.595693779904306,0.44444444444444453,0.8059701492537312,0.3448275862068966,0.5,0.40476190476190477,0.2727272727272727,0.1,1,2019
2019-02-11,regular,WAS,DET,WAS,0.40740740740740744,0.5526315789473684,0.3686274509803922,0.6431478968792401,0.24137931034482757,0.31818181818181823,0.5476190476190476,0.3181818181818182,0.25,0,2019
2019-02-11,regular,CHA,IND,CHA,0.20370370370370372,0.1267942583732058,0.1281045751633987,0.6716417910447761,0.7241379310344828,0.31818181818181823,0.16666666666666663,0.3181818181818182,0.1,0,2019
2019-02-11,regular,IND,IND,CHA,0.2870370370370371,0.5861244019138756,0.3176470588235294,0.8398914518317502,0.1724137931034483,0.40909090909090906,0.40476190476190477,0.13636363636363635,0.15000000000000002,1,2019
2019-02-11,regular,BKN,TOR,BKN,0.5277777777777779,0.6076555023923444,0.5372549019607843,0.6227951153324287,0.1724137931034483,0.2272727272727273,0.5952380952380952,0.2727272727272727,0.15000000000000002,0,2019
2019-02-11,regular,TOR,TOR,BKN,0.5462962962962963,0.6555023923444976,0.2784313725490196,0.864314789687924,0.1724137931034483,0.4318181818181819,0.5714285714285714,0.5454545454545454,0.15000000000000002,1,2019
2019-02-11,regular,CHI,CHI,MIL,0.2870370370370371,0.27751196172248804,0.31895424836601305,0.8493894165535956,0.3103448275862069,0.4545454545454546,0.38095238095238093,0.36363636363636365,0.1,0,2019
2019-02-11,regular,MIL,CHI,MIL,0.40740740740740744,0.49282296650717705,0.31241830065359477,0.766621438263229,0.1724137931034483,0.6363636363636364,0.38095238095238093,0.2727272727272727,0.35000000000000003,1,2019
2019-02-11,regular,DAL,HOU,DAL,0.33333333333333337,0.5023923444976075,0.3712418300653595,0.6987788331071911,0.10344827586206896,0.31818181818181823,0.30952380952380953,0.2272727272727273,0.05,0,2019
2019-02-11,regular,HOU,HOU,DAL,0.4814814814814816,0.47368421052631593,0.4,0.8195386702849388,0.3103448275862069,0.2954545454545454,0.47619047619047616,0.5909090909090909,0.25,1,2019
2019-02-11,regular,LAC,MIN,LAC,0.4814814814814816,0.5861244019138756,0.44052287581699345,0.8263229308005426,0.27586206896551724,0.2954545454545454,0.38095238095238093,0.36363636363636365,0.1,0,2019
2019-02-11,regular,MIN,MIN,LAC,0.5740740740740742,0.605263157894737,0.3346405228758169,0.7734056987788329,0.5517241379310345,0.2727272727272727,0.47619047619047616,0.6363636363636364,0.05,1,2019
2019-02-11,regular,OKC,OKC,POR,0.4814814814814816,0.4976076555023923,0.496732026143791,0.6729986431478969,0.24137931034482757,0.5,0.3571428571428571,0.4090909090909091,0.35000000000000003,1,2019
2019-02-11,regular,POR,OKC,POR,0.39814814814814814,0.34688995215311,0.3947712418300654,0.6431478968792401,0.3448275862068966,0.4545454545454546,0.23809523809523808,0.36363636363636365,0.35000000000000003,0,2019
2019-02-11,regular,DEN,DEN,MIA,0.32407407407407407,0.37799043062200965,0.4640522875816995,0.7910447761194028,0.3448275862068966,0.4318181818181819,0.45238095238095233,0.3181818181818182,0.30000000000000004,1,2019
2019-02-11,regular,MIA,DEN,MIA,0.17592592592592593,0.34928229665071775,0.25620915032679736,0.491180461329715,0.24137931034482757,0.5454545454545455,0.3571428571428571,0.4545454545454546,0.25,0,2019
2019-02-12,regular,ATL,ATL,LAL,0.4537037037037037,0.3971291866028708,0.3973856209150327,0.739484396200814,0.20689655172413793,0.5681818181818182,0.5,0.36363636363636365,0.30000000000000004,1,2019
2019-02-12,regular,LAL,ATL,LAL,0.41666666666666674,0.38995215311004783,0.3568627450980393,0.5658073270013568,0.3448275862068966,0.40909090909090906,0.40476190476190477,0.4545454545454546,0.30000000000000004,0,2019
2019-02-12,regular,BOS,PHI,BOS,0.40740740740740744,0.4712918660287082,0.48496732026143796,0.7421981004070555,0.27586206896551724,0.38636363636363635,0.38095238095238093,0.4090909090909091,0.15000000000000002,1,2019
2019-02-12,regular,PHI,PHI,BOS,0.37962962962962976,0.5239234449760763,0.3346405228758169,0.6065128900949797,0.3448275862068966,0.4772727272727273,0.30952380952380953,0.18181818181818182,0.15000000000000002,0,2019
2019-02-12,regular,MEM,MEM,SAS,0.36111111111111116,0.5382775119617225,0.3346405228758169,0.5766621438263229,0.27586206896551724,0.5454545454545455,0.40476190476190477,0.2272727272727273,0.30000000000000004,0,2019
2019-02-12,regular,SAS,MEM,SAS,0.37037037037037046,0.3588516746411483,0.7084967320261438,0.7191316146540025,0.3448275862068966,0.38636363636363635,0.3571428571428571,0.2727272727272727,0.25,1,2019
2019-02-12,regular,NOP,NOP,ORL,0.18518518518518523,0.2727272727272727,0.3503267973856209,0.66078697421981,0.27586206896551724,0.40909090909090906,0.30952380952380953,0.2272727272727273,0.4,0,2019
2019-02-12,regular,ORL,NOP,ORL,0.462962962962963,0.4138755980861244,0.4300653594771242,0.9389416553595658,0.41379310344827586,0.6818181818181818,0.5714285714285714,0.4090909090909091,0.4,1,2019
2019-02-12,regular,GSW,GSW,UTA,0.4351851851851851,0.5382775119617225,0.3137254901960784,0.5481682496607869,0.1724137931034483,0.4318181818181819,0.5,0.5454545454545454,0.35000000000000003,1,2019
2019-02-12,regular,UTA,GSW,UTA,0.37037037037037046,0.4832535885167464,0.40261437908496733,0.6770691994572591,0.24137931034482757,0.5909090909090909,0.3571428571428571,0.13636363636363635,0.2,0,2019
2019-02-13,regular,BKN,CLE,BKN,0.7407407407407407,0.4569377990430621,0.4222222222222223,0.6811397557666212,0.5517241379310345,0.6363636363636364,0.5476190476190476,0.18181818181818182,0.65,1,2019
2019-02-13,regular,CLE,CLE,BKN,0.6574074074074074,0.4330143540669855,0.4601307189542484,0.6227951153324287,0.6206896551724138,0.5227272727272727,0.6428571428571428,0.3181818181818182,0.2,0,2019
2019-02-13,regular,IND,IND,MIL,0.2685185185185186,0.36124401913875603,0.3830065359477124,0.8195386702849388,0.13793103448275862,0.5227272727272727,0.33333333333333326,0.2727272727272727,0.2,0,2019
2019-02-13,regular,MIL,IND,MIL,0.35185185185185186,0.4138755980861244,0.2784313725490196,0.6255088195386702,0.3448275862068966,0.5909090909090909,0.33333333333333326,0.3181818181818182,0.15000000000000002,1,2019
2019-02-13,regular,BOS,BOS,DET,0.462962962962963,0.5789473684210527,0.43529411764705883,0.7286295793758479,0.3448275862068966,0.4772727272727273,0.5714285714285714,0.36363636363636365,0.1,1,2019
2019-02-13,regular,DET,BOS,DET,0.38888888888888884,0.3827751196172249,0.32418300653594767,0.6404341926729986,0.3448275862068966,0.34090909090909094,0.26190476190476186,0.3181818181818182,0.05,0,2019
2019-02-13,regular,NYK,NYK,PHI,0.39814814814814814,0.3133971291866029,0.30457516339869284,0.7489823609226594,0.48275862068965514,0.2954545454545454,0.45238095238095233,0.36363636363636365,0.2,0,2019
2019-02-13,regular,PHI,NYK,PHI,0.537037037037037,0.6435406698564592,0.35424836601307186,0.716417910447761,0.20689655172413793,0.5681818181818182,0.5952380952380952,0.36363636363636365,0.35000000000000003,1,2019
2019-02-13,regular,TOR,TOR,WAS,0.5648148148148149,0.5,0.44967320261437915,0.7734056987788329,0.3103448275862069,0.6136363636363636,0.5714285714285714,0.36363636363636365,0.4,1,2019
2019-02-13,regular,WAS,TOR,WAS,0.4814814814814816,0.40909090909090917,0.3568627450980393,0.7571234735413839,0.13793103448275862,0.5227272727272727,0.45238095238095233,0.2727272727272727,0.15000000000000002,0,2019
2019-02-13,regular,CHI,CHI,MEM,0.5,0.7033492822966505,0.4222222222222223,0.766621438263229,0.3103448275862069,0.4772727272727273,0.47619047619047616,0.09090909090909091,0.15000000000000002,1,2019
2019-02-13,regular,MEM,CHI,MEM,0.38888888888888884,0.5119617224880382,0.36339869281045756,0.6811397557666212,0.20689655172413793,0.2272727272727273,0.5952380952380952,0.4090909090909091,0.25,0,2019
2019-02-13,regular,DAL,DAL,MIA,0.3055555555555556,0.27990430622009577,0.2758169934640523,0.7530529172320215,0.3448275862068966,0.2727272727272727,0.38095238095238093,0.4545454545454546,0.0,0,2019
2019-02-13,regular,MIA,DAL,MIA,0.40740740740740744,0.6555023923444976,0.4222222222222223,0.66078697421981,0.24137931034482757,0.5454545454545455,0.38095238095238093,0.36363636363636365,0.15000000000000002,1,2019
2019-02-13,regular,DEN,DEN,SAC,0.4814814814814816,0.4449760765550239,0.2366013071895425,0.8371777476255087,0.48275862068965514,0.5227272727272727,0.4285714285714286,0.3181818181818182,0.05,1,2019
2019-02-13,regular,SAC,DEN,SAC,0.462962962962963,0.43779904306220097,0.34901960784313724,0.7571234735413839,0.3448275862068966,0.40909090909090906,0.5238095238095237,0.5454545454545454,0.05,0,2019
2019-02-13,regular,HOU,MIN,HOU,0.39814814814814814,0.332535885167464,0.3673202614379085,0.8955223880597014,0.4482758620689655,0.18181818181818177,0.3571428571428571,0.2272727272727273,0.1,0,2019
2019-02-13,regular,MIN,MIN,HOU,0.4907407407407407,0.6578947368421051,0.5529411764705883,0.6811397557666212,0.4482758620689655,0.40909090909090906,0.5476190476190476,0.18181818181818182,0.25,1,2019
2019-02-13,regular,GSW,POR,GSW,0.36111111111111116,0.31818181818181823,0.34640522875817004,0.8493894165535956,0.6206896551724138,0.34090909090909094,0.4285714285714286,0.045454545454545456,0.45,0,2019
2019-02-13,regular,POR,POR,GSW,0.5648148148148149,0.46172248803827753,0.4640522875816995,0.7204884667571234,0.48275862068965514,0.40909090909090906,0.38095238095238093,0.13636363636363635,0.2,1,2019
2019-02-13,regular,LAC,LAC,PHX,0.6111111111111112,0.7799043062200957,0.5529411764705883,0.683853459972863,0.24137931034482757,0.4545454545454546,0.5952380952380952,0.5454545454545454,0.45,1,2019
2019-02-13,regular,PHX,LAC,PHX,0.36111111111111116,0.4688995215311005,0.2483660130718954,0.6743554952510176,0.27586206896551724,0.2727272727272727,0.38095238095238093,0.2727272727272727,0.2,0,2019
2019-02-14,regular,CHA,ORL,CHA,0.19444444444444453,0.19617224880382778,0.06797385620915034,0.6350067842605154,0.4482758620689655,0.36363636363636365,0.23809523809523808,0.2727272727272727,0.2,0,2019
2019-02-14,regular,ORL,ORL,CHA,0.5462962962962963,0.605263157894737,0.4692810457516341,0.6987788331071911,0.27586206896551724,0.5909090909090909,0.5714285714285714,0.2727272727272727,0.30000000000000004,1,2019
2019-02-14,regular,ATL,ATL,NYK,0.21296296296296302,0.22488038277511957,0.24313725490196078,0.7137042062415195,0.3448275862068966,0.34090909090909094,0.26190476190476186,0.36363636363636365,0.2,0,2019
2019-02-14,regular,NYK,ATL,NYK,0.35185185185185186,0.43779904306220097,0.40522875816993476,0.5820895522388059,0.3793103448275862,0.5681818181818182,0.30952380952380953,0.4090909090909091,0.45,1,2019
2019-02-14,regular,NOP,NOP,OKC,0.5833333333333333,0.6555023923444976,0.5032679738562092,0.7177747625508819,0.4482758620689655,0.5,0.6428571428571428,0.3181818181818182,0.35000000000000003,1,2019
2019-02-14,regular,OKC,NOP,OKC,0.5,0.4856459330143541,0.19607843137254902,0.8955223880597014,0.5862068965517241,0.34090909090909094,0.45238095238095233,0.36363636363636365,0.30000000000000004,0,2019
2019-02-21,regular,CLE,CLE,PHX,0.39814814814814814,0.5382775119617225,0.3712418300653595,0.5929443690637719,0.3448275862068966,0.5681818181818182,0.6190476190476191,0.5,0.2,1,2019
2019-02-21,regular,PHX,CLE,PHX,0.2777777777777778,0.3540669856459331,0.3084967320261438,0.6200814111261872,0.3793103448275862,0.25,0.4285714285714286,0.5454545454545454,0.30000000000000004,0,2019
2019-02-21,regular,MIA,PHI,MIA,0.3148148148148149,0.5023923444976075,0.25620915032679736,0.32157394843962,0.24137931034482757,0.38636363636363635,0.45238095238095233,0.5,0.2,0,2019
2019-02-21,regular,PHI,PHI,MIA,0.35185185185185186,0.43540669856459324,0.25098039215686274,0.6119402985074627,0.41379310344827586,0.5227272727272727,0.3571428571428571,0.2272727272727273,0.2,1,2019
2019-02-21,regular,BKN,BKN,POR,0.2870370370370371,0.29186602870813405,0.15294117647058822,0.6865671641791045,0.41379310344827586,0.4772727272727273,0.4285714285714286,0.18181818181818182,0.1,0,2019
2019-02-21,regular,POR,BKN,POR,0.41666666666666674,0.4043062200956937,0.18562091503267972,0.8303934871099048,0.6551724137931034,0.5681818181818182,0.26190476190476186,0.3181818181818182,0.45,1,2019
2019-02-21,regular,BOS,MIL,BOS,0.2685185185185186,0.2703349282296651,0.3568627450980393,0.7734056987788329,0.41379310344827586,0.5,0.26190476190476186,0.5,0.45,0,2019
2019-02-21,regular,MIL,MIL,BOS,0.2777777777777778,0.36124401913875603,0.3686274509803922,0.6119402985074627,0.3103448275862069,0.6818181818181818,0.30952380952380953,0.2272727272727273,0.2,1,2019
2019-02-21,regular,GSW,GSW,SAC,0.5277777777777779,0.44976076555023936,0.4392156862745098,0.7734056987788329,0.27586206896551724,0.5681818181818182,0.5714285714285714,0.2272727272727273,0.55,1,2019
2019-02-21,regular,SAC,GSW,SAC,0.5092592592592593,0.39473684210526305,0.29542483660130725,0.7204884667571234,0.48275862068965514,0.5,0.3571428571428571,0.4545454545454546,0.15000000000000002,0,2019
2019-02-21,regular,HOU,LAL,HOU,0.35185185185185186,0.4449760765550239,0.2823529411764706,0.909090909090909,0.13793103448275862,0.4318181818181819,0.23809523809523808,0.36363636363636365,0.25,0,2019
2019-02-21,regular,LAL,LAL,HOU,0.39814814814814814,0.4138755980861244,0.2483660130718954,0.7530529172320215,0.41379310344827586,0.4772727272727273,0.33333333333333326,0.18181818181818182,0.2,1,2019
2019-02-22,regular,CHA,CHA,WAS,0.5092592592592593,0.5023923444976075,0.41437908496732023,0.7530529172320215,0.3793103448275862,0.5909090909090909,0.4285714285714286,0.3181818181818182,0.30000000000000004,1,2019
2019-02-22,regular,WAS,CHA,WAS,0.38888888888888884,0.39234449760765533,0.2339869281045752,0.8493894165535956,0.3793103448275862,0.36363636363636365,0.38095238095238093,0.2727272727272727,0.30000000000000004,0,2019
2019-02-22,regular,IND,IND,NOP,0.537037037037037,0.4880382775119616,0.4718954248366013,0.5739484396200814,0.4482758620689655,0.4318181818181819,0.47619047619047616,0.4545454545454546,0.25,1,2019
2019-02-22,regular,NOP,IND,NOP,0.39814814814814814,0.46172248803827753,0.28627450980392155,0.41248303934871094,0.48275862068965514,0.4772727272727273,0.40476190476190477,0.2272727272727273,0.25,0,2019
2019-02-22,regular,CHI,ORL,CHI,0.38888888888888884,0.4186602870813396,0.44052287581699345,0.9280868385345997,0.20689655172413793,0.38636363636363635,0.23809523809523808,0.36363636363636365,0.2,1,2019
2019-02-22,regular,ORL,ORL,CHI,0.37962962962962976,0.5669856459330143,0.43790849673202625,0.378561736770692,0.27586206896551724,0.5,0.40476190476190477,0.18181818181818182,0.30000000000000004,0,2019
2019-02-22,regular,SAS,TOR,SAS,0.4537037037037037,0.5119617224880382,0.322875816993464,0.8154681139755766,0.3103448275862069,0.5227272727272727,0.45238095238095233,0.3181818181818182,0.30000000000000004,0,2019
2019-02-22,regular,TOR,TOR,SAS,0.4814814814814816,0.37559808612440193,0.5098039215686275,0.7462686567164178,0.48275862068965514,0.38636363636363635,0.38095238095238093,0.36363636363636365,0.15000000000000002,1,2019
2019-02-22,regular,ATL,ATL,DET,0.5,0.5263157894736841,0.5215686274509804,0.7856173677069198,0.3448275862068966,0.4772727272727273,0.30952380952380953,0.2727272727272727,0.2,0,2019
2019-02-22,regular,DET,ATL,DET,0.5277777777777779,0.5143540669856459,0.3895424836601308,0.5156037991858886,0.3448275862068966,0.40909090909090906,0.2857142857142857,0.5,0.2,1,2019
2019-02-22,regular,MIN,NYK,MIN,0.4351851851851851,0.4832535885167464,0.4980392156862745,0.5766621438263229,0.24137931034482757,0.4318181818181819,0.33333333333333326,0.5909090909090909,0.4,1,2019
2019-02-22,regular,NYK,NYK,MIN,0.33333333333333337,0.3851674641148326,0.3947712418300654,0.7177747625508819,0.27586206896551724,0.5227272727272727,0.16666666666666663,0.4090909090909091,0.4,0,2019
2019-02-22,regular,LAC,MEM,LAC,0.40740740740740744,0.47368421052631593,0.2130718954248366,0.8059701492537312,0.24137931034482757,0.5909090909090909,0.30952380952380953,0.36363636363636365,0.2,1,2019
2019-02-22,regular,MEM,MEM,LAC,0.35185185185185186,0.23444976076555035,0.2666666666666667,0.8113975576662142,0.3793103448275862,0.2727272727272727,0.2857142857142857,0.4545454545454546,0.30000000000000004,0,2019
2019-02-22,regular,DAL,DAL,DEN,0.33333333333333337,0.3253588516746412,0.21830065359477122,0.7123473541383987,0.24137931034482757,0.4318181818181819,0.26190476190476186,0.3181818181818182,0.1,0,2019
2019-02-22,regular,DEN,DAL,DEN,0.42592592592592604,0.332535885167464,0.39346405228758163,0.5115332428765265,0.7241379310344828,0.5909090909090909,0.5714285714285714,0.5,0.1,1,2019
2019-02-22,regular,OKC,OKC,UTA,0.7407407407407407,0.4712918660287082,0.4339869281045752,0.7286295793758479,0.3793103448275862,0.36363636363636365,0.5,0.7272727272727273,0.25,1,2019
2019-02-22,regular,UTA,OKC,UTA,0.7314814814814814,0.5406698564593302,0.4875816993464053,0.7367706919945725,0.5172413793103449,0.6818181818181818,0.5952380952380952,0.36363636363636365,0.5,0,2019
2019-02-23,regular,PHI,PHI,POR,0.4351851851851851,0.5119617224880382,0.3895424836601308,0.7096336499321572,0.24137931034482757,0.2272727272727273,0.47619047619047616,0.2272727272727273,0.25,0,2019
2019-02-23,regular,POR,PHI,POR,0.5740740740740742,0.5406698564593302,0.1830065359477124,0.9063772048846674,0.6551724137931034,0.40909090909090906,0.5,0.36363636363636365,0.30000000000000004,1,2019
2019-02-23,regular,ATL,ATL,PHX,0.4814814814814816,0.3444976076555023,0.37516339869281046,0.7856173677069198,0.41379310344827586,0.5,0.33333333333333326,0.36363636363636365,0.45,1,2019
2019-02-23,regular,PHX,ATL,PHX,0.40740740740740744,0.4114832535885167,0.35816993464052294,0.7964721845318858,0.20689655172413793,0.4318181818181819,0.40476190476190477,0.4090909090909091,0.2,0,2019
2019-02-23,regular,BKN,CHA,BKN,0.4537037037037037,0.4569377990430621,0.415686274509804,0.6865671641791045,0.3793103448275862,0.34090909090909094,0.3571428571428571,0.2272727272727273,0.30000000000000004,1,2019
2019-02-23,regular,CHA,CHA,BKN,0.4351851851851851,0.44019138755980847,0.3477124183006536,0.7734056987788329,0.41379310344827586,0.31818181818181823,0.16666666666666663,0.18181818181818182,0.25,0,2019
2019-02-23,regular,CLE,CLE,MEM,0.40740740740740744,0.4162679425837319,0.3973856209150327,0.705563093622795,0.48275862068965514,0.5,0.40476190476190477,0.2727272727272727,0.15000000000000002,1,2019
2019-02-23,regular,MEM,CLE,MEM,0.36111111111111116,0.4186602870813396,0.1607843137254902,0.7096336499321572,0.5172413793103449,0.2727272727272727,0.23809523809523808,0.3181818181818182,0.30000000000000004,0,2019
2019-02-23,regular,IND,WAS,IND,0.4722222222222223,0.7105263157894737,0.4745098039215687,0.5061058344640434,0.41379310344827586,0.2954545454545454,0.5,0.5909090909090909,0.0,1,2019
2019-02-23,regular,WAS,WAS,IND,0.40740740740740744,0.6291866028708135,0.38431372549019616,0.6119402985074627,0.27586206896551724,0.18181818181818177,0.45238095238095233,0.6818181818181819,0.25,0,2019
2019-02-23,regular,LAL,NOP,LAL,0.4351851851851851,0.6555023923444976,0.3503267973856209,0.530529172320217,0.20689655172413793,0.38636363636363635,0.5952380952380952,0.4545454545454546,0.15000000000000002,0,2019
2019-02-23,regular,NOP,NOP,LAL,0.5555555555555556,0.6028708133971292,0.3895424836601308,0.7462686567164178,0.3103448275862069,0.36363636363636365,0.5476190476190476,0.6363636363636364,0.2,1,2019
2019-02-23,regular,DET,MIA,DET,0.4722222222222223,0.6124401913875597,0.4535947712418301,0.739484396200814,0.24137931034482757,0.40909090909090906,0.30952380952380953,0.2727272727272727,0.25,1,2019
2019-02-23,regular,MIA,MIA,DET,0.2592592592592593,0.37799043062200965,0.2261437908496732,0.5983717774762551,0.3103448275862069,0.18181818181818177,0.23809523809523808,0.2727272727272727,0.30000000000000004,0,2019
2019-02-23,regular,BOS,CHI,BOS,0.4444444444444444,0.5263157894736841,0.3503267973856209,0.6770691994572591,0.20689655172413793,0.2272727272727273,0.4285714285714286,0.2727272727272727,0.35000000000000003,0,2019
2019-02-23,regular,CHI,CHI,BOS,0.537037037037037,0.6339712918660285,0.4222222222222223,0.9348710990502034,0.3793103448275862,0.5,0.4285714285714286,0.18181818181818182,0.1,1,2019
2019-02-23,regular,OKC,OKC,SAC,0.4444444444444444,0.2679425837320575,0.2967320261437908,0.7096336499321572,0.5517241379310345,0.6136363636363636,0.2142857142857143,0.09090909090909091,0.30000000000000004,0,2019
2019-02-23,regular,SAC,OKC,SAC,0.4722222222222223,0.4425837320574162,0.3803921568627451,0.6010854816824964,0.24137931034482757,0.5454545454545455,0.38095238095238093,0.3181818181818182,0.35000000000000003,1,2019
2019-02-23,regular,MIL,MIL,MIN,0.6666666666666667,0.6148325358851674,0.47712418300653603,0.9389416553595658,0.3448275862068966,0.5227272727272727,0.47619047619047616,0.2727272727272727,0.4,1,2019
2019-02-23,regular,MIN,MIL,MIN,0.5555555555555556,0.5287081339712918,0.5032679738562092,0.7286295793758479,0.41379310344827586,0.2954545454545454,0.5,0.3181818181818182,0.1,0,2019
